"ID_REF"	"GSM1525731"	"GSM1525732"	"GSM1525733"	"GSM1525734"	"GSM1525735"	"GSM1525736"
10603742	2.811815397	3.300718234	3.039516144	2.895815073	3.109302919	3.00122399
10603744	2.576260521	2.735761675	2.578233209	2.642365599	2.642365599	2.61880283
10603746	4.27963896	4.173893834	4.08899561	3.629655841	3.696963167	3.867272441
10603764	4.301380445	3.785717015	3.674281718	3.622745537	3.493094652	3.662324509
10603768	3.04021487	3.004479253	3.168002669	2.992482077	3.156005493	3.125986241
10603785	7.619343025	7.021619545	7.522801324	7.80317011	8.008797387	7.649036339
10603791	3.968496732	4.154303801	4.076482041	4.659397286	4.573993038	4.618887724
10603794	2.118119697	2.959718131	2.105806559	2.361529181	2.177235006	2.455748583
10603796	3.344976034	3.513695022	3.470151122	3.314550556	3.481256259	3.410500967
10603803	5.477306748	4.800071545	4.480172939	5.113232322	4.514733025	4.335183477
10603805	3.223077764	3.526644247	3.253241138	3.574027063	3.655469485	3.493057307
10603807	2.939162532	3.696079509	3.577967376	3.113829752	3.286815971	3.359949808
10603809	2.067552723	2.101665485	2.101106434	2.382645352	2.120746462	2.157271392
10603811	3.761139609	3.971097149	3.942375553	3.808690903	3.819707166	3.792900008
10603814	6.130068896	6.278465021	6.283913949	6.651866351	6.620917623	6.247751019
10603833	10.52650423	10.13203265	10.22178212	10.39330458	10.22502977	9.873533003
10603835	2.503385145	2.416635222	2.203304148	2.243733309	2.152503653	2.311553165
10603837	8.784226248	8.633281638	8.762443836	8.500499452	8.704899933	8.818650756
10603841	2.005129362	2.058834583	2.00044897	2.161946751	1.922933361	2.00342389
10603843	5.509622559	5.549750959	5.09500554	5.715379709	7.201885752	6.221075949
10603860	6.391410086	6.466407527	6.054891105	10.58509568	10.02228088	10.05142598
10603870	6.881120758	7.154991657	6.955479833	7.585357423	7.794046689	7.426001465
10603878	3.634521635	3.443553284	3.296864079	3.785138524	3.755530984	2.958152959
10603881	6.378993246	6.12774643	5.517687938	6.388372244	6.07696304	5.974186243
10603887	3.621382101	3.966531973	3.95450595	3.778494756	3.659235465	3.632804114
10603894	2.575515024	2.64914892	2.561925255	2.374357069	2.535106297	2.58834001
10603896	2.914709436	3.292596895	3.282790775	3.144569122	2.928248573	3.399868535
10603909	2.467675012	2.747038377	2.913075845	2.611428476	2.799373278	2.600098582
10603911	2.419439816	1.816650962	1.958957046	2.072669619	2.297368188	2.061933818
10603914	2.578678686	2.592865232	2.438162871	2.406775341	2.475779191	2.505858579
10603926	2.780369085	2.993186537	3.002969273	2.896797703	3.116061334	2.941893141
10603936	2.485136442	2.707794935	2.558114148	2.534111714	2.621920064	2.68249018
10603953	2.463255145	2.66516468	2.546399527	2.547649967	2.46262884	2.542888383
10603962	2.584240174	2.510624743	2.329459568	2.336977407	2.125627882	2.378113501
10603964	2.707802497	2.965822252	2.895968155	2.870820206	2.777846136	2.956996217
10603973	2.584240174	2.510624743	2.329459568	2.336977407	2.125627882	2.378113501
10603975	2.570773465	2.836608688	2.705145626	2.70990721	2.88176836	2.705145626
10603984	2.584240174	2.510624743	2.329459568	2.336977407	2.125627882	2.378113501
10603986	2.531826101	2.81908777	2.676221741	2.68731393	2.85608733	2.770941836
10603995	2.584240174	2.510624743	2.329459568	2.336977407	2.125627882	2.378113501
10603997	2.707802497	2.965822252	2.895968155	2.870820206	2.777846136	2.956996217
10604006	2.584240174	2.510624743	2.329459568	2.336977407	2.125627882	2.378113501
10604008	2.707802497	2.965822252	2.895968155	2.870820206	2.777846136	2.956996217
10604017	2.584240174	2.510624743	2.329459568	2.336977407	2.125627882	2.378113501
10604019	10.36770833	10.19164201	10.5827894	10.04603524	10.65228531	10.47079167
10604021	2.584240174	2.510624743	2.329459568	2.336977407	2.125627882	2.378113501
10604023	2.531826101	2.81908777	2.676221741	2.68731393	2.85608733	2.770941836
10604032	4.276961225	4.9426382	4.620985852	4.73534834	4.622129896	4.523172641
10604036	2.22871541	2.233278929	2.049227472	2.072503597	2.260342731	2.127442447
10604038	4.498215785	4.561148792	4.471984625	4.390322789	4.371503254	4.538810516
10604046	5.852443826	5.973965839	5.560991612	5.899873826	5.579908784	5.908464499
10604053	4.398557036	4.721117898	4.377143283	5.181110088	4.674694764	4.730606643
10604057	6.284606763	6.861673876	6.587720141	5.24669471	6.334444568	6.292753459
10604072	11.52984064	11.4898824	11.36257	11.49907769	11.3161431	11.19250468
10604076	3.244108291	3.717907727	3.074668384	3.439271806	2.994948842	3.037882165
10604078	5.250708007	5.282381917	5.485593145	5.120624764	4.934357328	4.611693933
10604094	3.599924706	3.488576976	3.228030367	3.428402393	3.533351058	3.370337262
10604100	10.06325816	9.868751207	10.12109816	10.25965936	10.52003112	10.31396156
10604106	3.577060209	3.466959654	3.501788272	3.015522688	3.294989349	3.253276544
10604111	5.605070306	5.852552309	5.617218323	5.518000514	5.626661783	5.636968237
10604119	3.932608064	4.062268429	4.016292739	3.600533675	3.974370146	3.853697409
10604124	3.999456517	4.094873072	4.20673768	3.838529111	4.231924397	4.034462925
10604129	2.487953088	2.397957018	2.592682783	2.519291078	2.529244506	2.555493916
10604135	3.847401755	3.950151509	3.987912061	4.458088523	4.016395739	4.059128845
10604139	2.435456511	2.345730958	2.443377672	2.322543193	2.410700928	2.556226456
10604141	2.435456511	2.345730958	2.443377672	2.322543193	2.410700928	2.556226456
10604143	2.938656828	2.971985039	3.48010896	3.023763056	3.106724778	3.020748573
10604148	3.45597082	3.841063537	3.810202759	3.618052611	3.686231412	3.789694227
10604154	4.299154517	4.712547011	5.150221699	4.757342497	4.619955852	4.662596157
10604157	2.262135705	2.431945323	2.392025287	2.38665972	2.822278975	2.415016404
10604159	3.418512244	3.550005196	3.382104975	3.182075957	3.314548932	3.18172564
10604165	3.013420313	3.222045058	2.956555218	2.709872896	3.183097227	3.167990016
10604169	2.860357876	3.008098788	2.981025259	2.990049769	3.304307842	2.770289265
10604175	4.119189553	4.01345655	4.001478009	3.977438972	3.933353747	4.001478009
10604187	8.540548686	8.623330789	8.272333084	10.31562816	10.02677187	9.924975521
10604199	6.575744931	5.738664831	5.660219078	6.365412787	6.103502362	5.665408555
10604226	6.180265746	5.718724045	5.723016951	8.13451892	7.569230477	7.343390755
10604230	8.725250895	8.751199001	8.960397412	9.151645979	9.444625221	9.343555713
10604232	2.689667269	3.00104418	3.185266284	2.619316802	3.122740489	3.306944734
10604234	5.361581968	5.709464073	5.55724745	5.398455182	5.550225161	5.50896401
10604236	2.730387765	2.738214112	2.49757572	2.516632754	2.720852935	2.791307338
10604240	10.85359401	10.83313009	10.67827254	10.65562851	10.49532641	10.3652054
10604242	3.695122367	5.023368621	4.343889472	3.792344778	4.136024285	4.752720239
10604245	2.828285417	3.042916316	3.096773514	2.664420684	3.124821063	3.147582292
10604248	7.449057826	7.005197458	6.824160156	7.152733443	6.927290726	6.732681291
10604290	3.716587807	3.708568106	3.697927966	3.653897188	3.50638837	3.671667169
10604292	2.72108084	3.184674622	3.141515957	2.816850472	3.104641276	3.138039299
10604327	4.486624557	5.034689324	5.142780295	4.874842194	4.892199309	4.756015656
10604333	4.336627458	4.626134124	4.584366632	4.515028484	4.683083764	4.746027546
10604337	4.91586845	5.169240664	4.858383869	4.952806697	4.870991837	4.847205496
10604340	2.683598457	3.153826687	3.044649526	2.875775074	2.818930741	2.969898603
10604342	4.29653805	5.155227253	4.281735789	4.64649688	4.330920852	4.201312304
10604344	3.167908613	3.37633676	3.291012541	3.203705333	3.177362046	3.412036486
10604347	2.545249066	2.350974654	2.563776493	2.369710962	2.43953963	2.438252999
10604375	4.880198624	5.869234802	5.586405838	5.375263276	5.33217263	5.623235134
10604380	6.449863415	6.328508862	6.471143413	8.665321574	8.176198712	8.409998066
10604393	8.059906983	8.167679659	8.243119818	7.870430369	8.006270586	7.930875345
10604403	4.157899411	4.0315077	3.943766803	3.907890627	4.183888817	3.934832706
10604405	6.795450042	6.44645649	6.526700298	7.066770722	7.496024492	7.109957709
10604424	5.741150266	5.48417359	4.950298645	5.902595138	5.491767249	5.412520966
10604447	3.34292314	3.573299443	3.63619994	3.408066044	3.452078296	3.446848567
10604449	2.93762298	3.232973744	3.147183057	3.114711967	3.029031147	2.691780188
10604451	8.03693356	7.734204389	7.461249423	6.738729024	6.558154673	6.500328437
10604470	2.803646108	3.020267851	2.922553203	2.816321298	2.564566419	3.173655511
10604473	3.413456224	3.563881523	3.670044302	3.550180278	3.699131139	3.868162671
10604497	3.697057731	3.787389179	3.779809588	3.314307847	3.788904558	3.746052675
10604499	2.55412852	2.910222557	3.197968492	2.564046559	2.722271638	2.813567797
10604501	9.770186608	9.838061837	9.816297163	9.705772169	9.674863566	9.55631268
10604503	2.865496277	3.123267004	2.949573367	3.086555025	2.935808464	3.234189816
10604505	6.679401986	7.067367715	6.856818677	6.860602675	6.973249749	6.919276963
10604508	3.09724251	3.466130015	3.237550055	3.110357396	3.587887138	3.557023303
10604523	9.243247214	9.023053887	9.143634957	9.030209061	8.847225056	8.690669218
10604528	5.609206242	5.390366853	5.124848003	5.559349323	6.06143124	6.126316771
10604542	2.626138964	2.892206327	2.825400567	2.479141643	2.766989014	3.13987394
10604551	3.243519723	3.344265633	3.156220475	3.117775678	3.130842895	3.307327616
10604557	3.352605711	3.47611409	3.197968492	2.85539866	3.121228942	2.935388032
10604564	2.733350022	3.167546847	3.010488576	2.944996345	2.913541094	3.096404198
10604576	3.909779694	3.904375009	3.993172433	3.769114441	3.894219063	3.944133368
10604585	2.309508592	2.357278774	2.368866176	2.35872668	2.391652582	2.387083364
10604587	2.452880473	2.179475526	2.311085903	2.334973939	2.183862668	2.344043043
10604589	2.828419425	3.105322901	3.085933477	3.010063225	2.925998727	3.081294822
10604591	2.621778178	2.665408971	2.483082071	2.547908019	2.721617889	2.365995872
10604593	2.872719185	2.911086174	2.762477632	3.090489949	2.835306993	3.306576457
10604595	2.559030342	2.688357746	2.467689311	2.66744543	2.581943929	2.935996105
10604597	11.96016102	11.89253679	11.85020437	11.88995832	11.90107691	11.86358184
10604599	7.294158156	7.476731041	7.387016672	7.276075832	7.387690469	7.262020393
10604602	2.244412939	1.820115916	1.888015848	1.944766158	1.839555753	2.025787746
10604604	2.009763344	1.954416898	2.022630271	1.940904805	1.892524011	2.294557677
10604606	1.913500867	2.169899328	2.141076924	1.906573505	1.968782006	2.071801968
10604608	3.067576663	3.00997232	3.276604707	3.143929688	2.962906512	3.254982392
10604610	4.471396614	4.808447972	4.852565252	4.491401361	4.975508075	4.451448637
10604612	4.729427703	5.205989661	4.923138679	4.85152756	5.082882399	5.184416912
10604614	2.759444284	2.738267849	2.806447112	2.54042874	2.519527063	2.548272791
10604616	3.695122367	3.653954929	3.936517634	3.595847925	3.82732127	3.677617637
10604620	5.554417855	5.387743351	5.325275538	5.7432721	5.938498418	5.499124337
10604630	7.488328151	7.987573083	7.766654307	7.653940873	7.488423801	7.682343832
10604633	6.215146584	6.066843495	6.129449743	6.102869841	6.151829849	5.898690236
10604637	6.212246701	6.078050071	6.152677121	6.093133416	6.126308607	5.89925108
10604641	5.681970822	6.053639627	6.363740887	5.460502691	6.009946094	6.166610402
10604643	2.426075051	2.545550324	2.552104746	2.4715048	2.49804709	2.568470005
10604653	4.234358421	4.690215633	4.218128593	4.300596596	4.301502862	4.333057273
10604656	3.94802922	3.479968472	3.040734172	3.696823823	3.301933699	3.215250503
10604661	4.521637495	3.968357993	4.190481838	4.295330936	4.636986896	4.280783885
10604663	8.069005126	7.576920955	7.358016244	7.817167368	7.525198868	7.0908033
10604665	3.34889861	3.294767152	3.474551678	3.409220133	3.290554211	3.505253824
10604669	3.252428116	3.323136286	3.555096773	2.858969622	3.334780417	3.052808663
10604671	4.629796029	4.944963642	4.881648962	4.881332893	4.827210474	4.763895794
10604674	2.304581637	2.454640511	2.317942228	2.451241056	2.156631491	2.157523687
10604682	2.589931067	2.972117423	2.848404986	2.689098358	2.848404986	2.792801745
10604687	6.479647466	5.868354035	5.676415994	7.21302212	7.06315761	6.930100148
10604694	3.092890776	2.79708665	2.91810433	2.451495482	2.970790078	2.882842777
10604713	8.78128508	8.126077935	7.910730908	8.199333286	8.015815899	7.727783693
10604735	5.371120812	5.290119732	5.093175422	5.291631938	5.363904563	5.384808129
10604743	3.474108322	2.329029037	2.708495548	2.773956584	2.708813681	2.675760297
10604745	3.386566915	3.606158004	3.419527975	3.292043465	3.364285408	3.362935582
10604749	2.948840841	2.595006904	2.827558034	2.784133573	2.402784976	2.379326571
10604751	4.260721119	4.527216057	4.292431814	4.255309277	4.233990419	4.454614829
10604761	4.713224528	5.448636744	5.295222912	4.632913689	5.009409698	4.876069939
10604763	9.412298799	9.638348766	9.677704004	10.29983976	10.44548907	10.42947154
10604765	3.104887174	3.419908103	2.951649611	3.027817418	3.149860153	2.99695249
10604799	6.249892955	5.983804771	6.115162659	6.470930136	6.118857955	5.650412164
10604832	5.626991331	6.071131703	4.991631218	5.588690588	5.355649466	5.176962507
10604834	5.134837301	5.906866971	5.502102132	5.381854197	5.525321822	5.472468522
10604837	5.829369905	6.183043845	6.480310347	5.740862509	6.056302986	6.123343768
10604840	4.408073405	4.82797143	4.500873898	4.415975149	4.671216054	4.406911075
10604842	3.009766174	3.068654613	3.015650372	3.341545704	2.984652353	3.424939139
10604844	7.285067975	6.92394307	6.966420712	7.228550199	7.178320765	7.190720384
10604846	3.460324652	3.839315692	3.798680561	3.387961515	4.089113269	3.746027306
10604850	3.733257839	3.992771715	3.76702916	3.547322579	3.839048664	3.351933485
10604853	3.296551592	3.763595391	3.439408604	3.29470612	3.691332485	3.580383379
10604859	2.367403465	2.63847815	2.648492325	2.85235364	2.716367877	2.725262303
10604861	3.837399671	4.000553794	3.621327299	3.541500935	3.687070726	3.544298781
10604864	3.033677266	3.065624418	3.16707841	2.801259542	3.183322324	2.842429021
10604867	2.371448825	2.071563329	2.214968669	2.409487871	2.36639859	2.51942753
10604869	2.241798913	1.987747424	2.276718021	1.94420119	1.891006181	2.167398575
10604871	2.315497263	2.324968366	2.258191129	2.315497263	2.226622445	2.395987792
10604873	2.318777115	2.327341667	2.362158614	2.244027888	2.208732035	2.558680275
10604875	2.318777115	2.327341667	2.362158614	2.244027888	2.208732035	2.558680275
10604877	6.225525846	4.750963181	5.281215679	5.266048943	4.447045238	5.416707094
10604879	3.897723929	3.358939319	3.773376284	3.835919285	3.672940993	3.898375522
10604882	2.845221662	3.194282914	2.836427663	2.739803788	2.751903798	2.705976019
10604885	2.509614071	2.654976128	2.852949491	2.71873169	2.700967031	2.990624336
10604889	1.905455988	2.202122392	2.003208066	2.056423949	1.985055468	1.931262158
10604891	2.501869703	2.432041504	2.504765408	2.361175856	2.341039041	2.432041504
10604893	3.48356631	3.461241842	3.446791215	3.456126261	3.270832863	3.537317454
10604895	2.803853384	2.57551063	2.737501466	2.618860951	2.502086672	2.714842592
10604897	5.006262251	4.864853137	3.583934078	4.667537876	3.695572618	2.896163209
10604899	3.105346206	3.441591262	3.492155332	3.300030021	3.295615508	3.361811369
10604902	3.04799368	3.469193443	3.22923294	3.213594854	3.15477782	3.362521869
10604904	11.56120264	11.5643915	11.48118184	11.5128452	11.48339132	11.42206885
10604906	7.628435675	7.020946628	6.52978167	7.506933362	7.004226708	6.667674569
10604918	2.982978033	2.915447765	2.84925208	2.830722296	2.971943861	2.828620303
10604922	5.81699791	6.020837418	5.732336455	6.471752824	6.514494101	6.765951611
10604930	5.388001466	5.871710455	5.664436646	5.844497443	5.784606584	5.84900559
10604932	5.569066496	5.149164382	4.99128618	6.586150566	6.973334297	6.686656795
10604944	3.407487634	3.359819114	3.732444774	3.127258089	3.323327493	3.519137748
10604954	2.604634165	2.308050029	2.568277912	2.338441966	2.604634165	2.59200022
10604956	2.275805275	2.077120586	2.006551869	2.166075437	2.258410178	2.332380752
10604958	4.572389423	5.399522609	4.917577579	4.888337432	5.035516967	4.937171115
10604961	3.255303647	3.461241842	4.05388176	3.153896054	3.498780022	3.608342901
10604974	6.811331273	6.315270713	6.533268407	6.948757571	7.273469709	7.233339239
10604982	3.757404816	4.452187559	4.007080887	3.973368626	4.399559138	4.371471709
10604984	7.048551664	6.309496907	6.503581051	6.692796243	6.064302934	5.85374811
10604996	4.397216189	3.826887961	3.977428078	3.829327734	3.532792949	3.994383007
10605007	3.92449892	3.338942055	3.677202815	3.507931915	3.117026235	3.490143016
10605018	3.444379767	3.618286338	3.682845518	3.248791949	3.256563369	3.350572592
10605028	4.113874488	4.102558342	4.238959421	4.046949642	4.027973801	4.346211183
10605034	7.131492144	6.258164386	6.460124045	6.657325971	5.957626516	5.781194842
10605044	3.11741985	3.000324298	2.969362473	2.639120285	2.777322173	2.777679627
10605051	4.546342756	4.811557625	4.587374747	4.438932775	4.476303379	4.416351075
10605055	4.516145247	4.2693652	4.409463152	4.387106235	4.233340526	4.272400043
10605067	5.201090723	5.549383593	5.202266655	4.992939954	5.124836873	5.309249389
10605081	8.091020811	7.506341424	7.645606842	9.255630907	9.029708535	8.75904397
10605090	9.299397642	9.145732559	8.989463496	9.890284414	9.985360786	9.987652634
10605104	4.617734616	4.774331057	4.713146695	4.183277582	4.242136613	4.530889801
10605113	8.507320854	8.533371396	8.547067796	6.010474353	5.748061864	5.410247171
10605143	6.626907399	6.336474794	6.102540673	7.26843572	7.05899028	6.927873783
10605172	6.655348461	6.852291329	6.835118084	6.894116566	7.0443666	6.867708677
10605181	7.190791675	7.094650678	7.52186309	7.889662424	7.865588936	7.640520793
10605195	7.76415522	7.466600216	7.441996115	7.8107017	7.72041386	7.758991094
10605222	7.100788644	7.161641692	7.211841069	6.79493509	6.927290726	6.85828548
10605247	7.668794885	7.391823898	7.211971799	6.956486493	7.027466154	6.682904414
10605252	2.588627057	2.694253312	2.821799557	2.62905083	2.643512869	2.731836045
10605256	8.528892713	8.267493771	7.959713249	8.876873051	8.705183418	8.329337313
10605303	7.614736647	7.613195247	7.447527649	8.595643817	8.318511058	8.336740725
10605315	8.795730689	8.754471851	8.855744368	8.837761071	8.976498636	9.151375358
10605319	7.494138366	7.469350044	7.984203385	7.215918923	7.601513106	7.53967801
10605324	6.993644689	6.689144707	6.931485162	7.662346506	7.46532927	7.380495307
10605328	6.369659539	6.125716453	6.307441558	6.572549667	6.605232277	6.598156791
10605338	8.280969348	8.015252767	8.104684017	9.444637285	9.364031251	9.343143157
10605349	11.33421375	11.32235596	11.31861373	11.33291331	11.32977598	11.31147007
10605351	4.177556135	4.450627612	4.560438109	4.124950336	4.561183838	4.562529548
10605353	2.754540633	2.634910447	3.336771062	2.456514153	2.351594248	2.703873206
10605355	2.672283024	2.961253621	2.84393498	2.672283024	2.358146218	2.744111638
10605357	3.329299653	3.915708696	3.891332408	4.924598091	4.665600882	5.110789153
10605368	2.194100868	2.017984857	2.05006029	1.87338457	1.981631476	2.185133505
10605370	6.044325085	5.674219759	5.787241682	8.819107374	8.375919643	8.320079011
10605386	2.628008486	2.770876333	2.816386441	2.703905296	2.814197151	2.822928069
10605392	3.545882035	3.50738003	3.667182398	3.429354954	3.536177752	3.401551572
10605421	5.850900826	5.281539961	5.187925542	5.142412261	4.901908812	4.596922389
10605429	5.653281147	5.410031259	5.637123099	5.257074553	5.600281045	5.889697809
10605431	5.756686094	5.404252382	5.516127453	4.602829295	4.809584744	4.303269067
10605437	6.13827399	5.252642993	5.817325349	5.170350516	5.098123299	4.503820864
10605455	2.751284428	2.61136999	2.742191457	2.830058909	2.630746237	2.805061728
10605457	2.799278788	2.833567656	2.87690914	2.667347203	2.746637642	2.946522421
10605459	2.526387885	2.524378058	2.398848542	2.712886448	2.576327209	2.571999442
10605461	2.319757161	2.165988353	2.304496283	2.145501676	2.094800819	2.342624391
10605465	7.653716953	7.380616913	7.457601244	7.370508182	7.425646587	7.230826378
10605475	2.294950307	2.344865083	2.200370778	1.984496474	2.222538638	2.330804629
10605482	2.836276512	3.064012877	2.990667006	2.82683427	2.8330875	2.68620677
10605488	2.303501605	2.673563764	2.392461095	2.406625665	2.543145207	2.435186324
10605493	3.612688405	3.843471058	4.021313945	4.390761777	4.233165338	4.160007308
10605499	2.347140115	1.838860486	2.109825884	1.909028214	1.92514156	1.883735489
10605501	2.445424237	2.690404715	2.418100568	2.332180509	2.521886469	2.531822703
10605503	2.154575861	2.07014533	2.143029766	2.436410363	2.235364507	2.545686849
10605505	5.006010025	5.081760978	5.286420273	4.670505789	5.369008794	5.150653064
10605507	7.428104678	7.420312312	7.17039704	6.972721771	7.144344178	7.45720923
10605510	5.809558882	5.788725395	5.598069495	5.651463534	5.858042554	5.788725395
10605512	2.3190503	2.137372843	2.114811937	2.242665997	2.158599674	2.550617869
10605522	2.485674912	2.327176574	2.305855622	2.426185833	2.378410169	2.418248337
10605542	2.556652565	2.646677256	2.587218436	2.498856788	2.656581484	2.94326951
10605552	4.892062682	5.224535045	5.198290294	5.03561706	5.197046422	5.211329403
10605554	11.96185499	11.7069744	11.85572481	12.05243295	11.94403026	11.97189523
10605559	4.568851786	4.98871679	4.500234667	4.043386503	4.048564407	4.260952851
10605561	3.126932939	3.268159219	3.363818235	3.126932939	3.273080341	3.247996116
10605566	3.065169418	3.434186701	3.396672324	3.212745492	3.423262455	3.313199192
10605568	3.039554848	3.240090383	3.206628572	2.980657771	3.141485669	3.265123125
10605571	4.045027505	4.276341548	4.254834136	4.445081241	4.489354803	4.627341745
10605598	2.899193676	2.851830705	2.702254252	2.751530847	2.754539371	2.902585942
10605603	3.291009091	2.788070997	2.562046573	2.680711348	2.60022082	2.86795697
10605606	3.842809493	3.942779744	3.759008661	3.846311976	4.062060127	4.089420183
10605612	3.741669071	3.865378786	3.721400568	3.773265008	3.972038577	3.894435422
10605614	4.822310319	4.937649944	4.897506182	4.714638831	4.827019949	4.735548292
10605616	2.541770903	2.557744687	2.635104611	2.365105667	2.487008313	2.317394657
10605629	4.558456406	4.918962269	4.927209694	4.538654314	4.544688959	4.563270708
10605631	2.49053595	2.906629217	2.70445396	2.707176262	2.796521114	2.692936077
10605633	2.960413755	3.138736416	3.388848863	3.287903602	2.671554346	3.319599565
10605644	5.150323189	5.341523741	5.348961359	5.267894369	5.377879826	5.481317175
10605648	2.747688386	3.023106117	3.081085306	2.663556001	3.001551846	2.968171488
10605651	5.275605843	5.546662045	5.645647862	6.238766331	6.458786222	6.165218029
10605654	2.195745946	2.223583338	2.164984421	2.208613097	2.208613097	2.220787776
10605659	2.933701466	2.702422642	2.845934491	2.848970937	2.848205337	2.636552838
10605662	3.337493813	3.656856556	3.618611467	3.389108305	3.541749762	3.565541382
10605664	3.716394027	4.131712448	3.874495669	3.874048465	4.214856396	4.079978771
10605666	2.362475533	2.513232389	2.33693071	2.425463493	2.451755121	2.480223286
10605674	4.441545824	4.593887423	4.379709476	4.975440229	5.12394203	4.526661622
10605711	7.775577647	6.781025959	7.365106836	7.924866783	8.210726361	8.085777945
10605726	3.538417806	3.941716703	3.967069601	3.749634629	3.636102655	3.726841126
10605729	7.746849003	7.4246608	7.536086574	7.493809281	7.380003147	7.359341898
10605740	9.125630243	8.614058581	8.761712424	9.125098038	9.270348607	9.232201521
10605753	2.516135256	2.92930949	2.505117404	2.515370914	2.740599974	2.633631352
10605766	7.104195091	6.60314259	7.11743977	7.723405582	6.684550118	7.303621498
10605782	5.331949043	5.48880376	5.438743584	4.990475976	5.513107284	5.080930684
10605784	5.478377564	5.342654633	5.059737143	5.095469832	4.834465321	4.736182472
10605786	6.711689383	6.75890802	6.741561855	6.445397523	6.439413534	6.486829087
10605788	7.044299933	6.703287721	6.66268798	6.216068846	6.197093893	6.118928333
10605790	4.777498117	5.309913383	4.957066533	3.835070085	4.380460753	4.036869492
10605792	4.083798481	4.221925318	4.267725313	4.049702232	3.965278538	4.097283832
10605797	7.336795122	6.697316695	7.239522568	3.998619098	4.321424768	3.970281035
10605811	6.125458787	6.017551646	6.036592058	6.141256904	6.233795397	5.904409117
10605815	2.659947712	2.866348141	2.774382121	2.703883832	2.719237378	2.937185197
10605820	5.766834989	5.239746111	5.171119546	5.53920912	5.516161597	5.464686986
10605828	3.423427387	3.36342085	3.534442957	3.291023022	3.102069988	3.622105221
10605831	6.287397758	5.881432957	6.244288507	6.098349112	5.517516092	5.884842709
10605848	2.892589814	2.880291779	2.784635875	2.860503563	2.676460092	2.61672138
10605855	2.233611417	2.054014568	2.140320344	2.099826778	2.152053159	2.069219523
10605867	2.720356162	3.07775273	2.724225816	3.060819446	3.173253637	3.306860257
10605871	2.254953202	2.254308722	2.494201339	2.250667558	2.537596569	2.500964329
10605874	3.453078103	3.645173546	3.529660397	3.072218518	3.591995579	3.62253768
10605884	4.291008589	4.245526809	4.020536595	5.968330136	4.963812621	4.548112461
10605914	4.384793473	4.6870286	4.832275271	4.22702851	4.870850543	4.991529909
10605917	3.641405639	3.822558358	3.631995069	3.706548542	3.55672503	3.862132013
10605919	7.385411022	6.820948118	7.236270794	7.367614082	7.385589679	7.329554786
10605929	3.152235291	3.577062677	3.76899883	3.38852102	3.709482285	3.62601594
10605938	3.70015037	4.119640373	4.132041791	3.817032762	3.979743247	3.984400949
10605943	6.839331933	6.426985622	6.505764874	6.767170404	6.864536259	6.572918636
10605952	3.547176038	3.851612676	3.631999653	3.494733281	3.799712539	3.758382403
10605954	2.620474694	2.586396756	2.793965991	2.269268779	2.197579542	2.648831378
10605986	3.652446927	4.247346583	3.753964015	3.694223464	3.907081539	4.293896418
10605999	3.031609626	3.220031742	3.004025724	2.839924785	3.061579333	3.285483489
10606001	7.711640805	7.328591044	7.077266738	8.317837565	8.019825444	7.844584682
10606009	6.13353634	6.41213296	5.652221151	5.325905808	5.129284592	5.067478268
10606016	9.937609699	9.96441777	9.855559811	10.08270572	10.16726202	10.06489756
10606026	6.320316968	6.265786226	6.090127292	5.758013706	5.981663669	5.996647589
10606056	7.655008532	7.362308585	7.473020642	7.97942837	8.145505686	8.160915592
10606058	4.73580205	4.987250044	4.777847943	4.848976712	4.970670901	5.052902145
10606060	3.990517629	3.791720892	3.939334195	3.609632639	4.214580944	4.077135151
10606064	5.735037026	5.133097941	5.129845476	5.734726982	5.384702492	5.274901918
10606069	2.909422438	2.984735454	2.759522555	2.748236164	2.619673742	2.733686811
10606071	5.250672889	5.380149147	5.813396944	4.610600084	5.373507235	5.38192222
10606075	11.65582312	11.6264654	11.54131083	11.6985759	11.56606509	11.4965838
10606083	5.19389739	5.635831061	5.618734605	5.177132105	5.298107405	5.62995724
10606088	5.689195052	5.450137112	5.078736967	5.604813804	5.268940916	5.243072709
10606102	6.61383478	6.530101454	6.426985846	4.911412874	4.574110844	4.903985692
10606138	5.688890507	5.911450887	6.031185424	5.819358757	6.033532249	6.116991223
10606146	5.467793969	5.366823331	5.931130259	5.623421824	4.948781371	5.62600548
10606149	4.201211165	4.2710172	4.161892725	4.208785395	4.182100643	4.609733693
10606158	3.751857778	3.365953397	3.509019611	3.231281333	3.399179599	3.511293098
10606160	7.861783197	7.68747823	7.806882843	7.715648426	7.337179375	7.136989849
10606163	2.640727749	2.78451067	2.88707781	2.669651755	2.860754522	2.788405821
10606174	2.823195762	2.691466866	2.595495015	2.823195762	2.544655452	2.618078195
10606178	3.153481963	3.243403565	3.386214012	3.299914942	3.239607669	3.050901508
10606180	4.74381384	5.104954297	5.043634443	4.661453749	4.785575425	4.757441818
10606182	2.356609022	2.157446329	2.387859366	2.334973939	2.233743962	2.301857457
10606184	2.115123987	2.028936004	2.031047512	2.435989513	2.164224668	2.122027653
10606186	5.054446399	5.246172434	5.226330074	4.909086625	5.304201189	5.243168041
10606195	8.091626682	8.154928857	7.953517556	8.02174825	7.950910528	7.918455118
10606204	2.039875082	1.882121687	1.991053733	1.822350636	1.757293342	2.019851638
