p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
2.30634844619412e-09;1.65888360840887;0.41;0.107;1.75213291457367e-05;Tg 3;TGME49-318750
2.58007012989057e-09;1.54041407947348;0.639;0.263;1.96007927767786e-05;Tg 3;TGME49-253020
2.72448445802973e-09;1.1642743015447;0.607;0.21;2.06979084276519e-05;Tg 3;TGME49-305040
2.82288980831974e-09;1.16818198026832;0.443;0.125;2.14454938738051e-05;Tg 3;TGME49-261070
3.62400607490241e-09;1.09701837933115;0.869;0.566;2.75315741510336e-05;Tg 3;TGME49-240800
3.74257206922974e-09;1.24038378263872;0.607;0.235;2.84323200099384e-05;Tg 3;TGME49-246770
3.74942245496152e-09;1.49360668264278;0.803;0.555;2.84843623903427e-05;Tg 3;TGME49-258730
3.98309615624196e-09;1.25403010144379;0.852;0.509;3.02595814989702e-05;Tg 3;TGME49-229990
4.35710036223942e-09;1.0741826363863;0.934;0.676;3.31008914519329e-05;Tg 3;TGME49-261950
5.71239060353326e-09;1.33806640542126;0.574;0.21;4.33970314150422e-05;Tg 3;TGME49-278770
5.96613871195623e-09;1.07740689251717;0.951;0.74;4.53247557947315e-05;Tg 3;TGME49-232440
6.22798774442458e-09;1.30539249289166;0.787;0.484;4.73140228943936e-05;Tg 3;TGME49-275690
7.31997984989965e-09;1.2170597460265;0.475;0.157;5.56098869196877e-05;Tg 3;TGME49-268010
7.77900394288157e-09;1.10550858871914;0.459;0.139;5.90970929540713e-05;Tg 3;TGME49-231170
8.11847641704023e-09;1.20516488564189;0.689;0.32;6.16760653402546e-05;Tg 3;TGME49-290620
8.64850930263241e-09;1.18603031616153;0.541;0.199;6.57027251720984e-05;Tg 3;TGME49-320110
9.17183125329938e-09;1.05155402183564;0.902;0.687;6.96784020313154e-05;Tg 3;TGME49-259260
1.02895656377371e-08;1.02653038352105;0.934;0.847;7.81698301498888e-05;Tg 3;TGME49-229480
1.11101476701288e-08;1.46520954255976;0.754;0.502;8.44037918499683e-05;Tg 3;TGME49-235150
1.12112338256453e-08;1.127190845184;0.361;0.085;8.51717433734271e-05;Tg 3;TGME49-231590
1.2040787027463e-08;1.13839752240632;0.41;0.114;9.14738590476365e-05;Tg 3;TGME49-226690
1.21882453730598e-08;1.28645644282806;0.705;0.367;9.25941000991349e-05;Tg 3;TGME49-306030
1.21902863859158e-08;1.47255583379399;0.475;0.157;9.2609605673802e-05;Tg 3;TGME49-290900
1.22655852712919e-08;1.33579251866538;0.295;0.057;9.31816513060045e-05;Tg 3;TGME49-265170
1.41183834741272e-08;1.65100043725673;0.525;0.192;0.000107257359252944;Tg 3;TGME49-285470
1.46578199195065e-08;1.14790120447229;0.639;0.274;0.000111355457928491;Tg 3;TGME49-249935
1.52179714887467e-08;1.35431084570473;0.377;0.103;0.000115610929400009;Tg 3;TGME49-206610
1.53748370687381e-08;1.35972195313924;0.639;0.306;0.000116802637211203;Tg 3;TGME49-270370
1.54682091633464e-08;1.48379690185078;0.59;0.267;0.000117511985013943;Tg 3;TGME49-297245
1.64290134166589e-08;1.64921340346826;0.328;0.078;0.000124811214926358;Tg 3;TGME49-277220
1.77787564032556e-08;1.14239280338917;0.738;0.413;0.000135065212395533;Tg 3;TGME49-219700
2.06805259344105e-08;1.4932858613753;0.787;0.473;0.000157109955523717;Tg 3;TGME49-249010
2.14370166399243e-08;1.22992052423122;0.803;0.495;0.000162857015413505;Tg 3;TGME49-221320
2.42417009021624e-08;1.50820949100194;0.492;0.178;0.000184164201753728;Tg 3;TGME49-246800
2.6769293251303e-08;1.19868830159967;0.574;0.249;0.000203366320830149;Tg 3;TGME49-213072
2.7051469272065e-08;1.41269750680932;0.443;0.135;0.000205510012059878;Tg 3;TGME49-212780
2.72899229380961e-08;1.5682614149539;0.557;0.249;0.000207321544560716;Tg 3;TGME49-300120
2.75644658057082e-08;1.04622794678178;0.918;0.673;0.000209407246725965;Tg 3;TGME49-226830
2.96113909338477e-08;1.40687080002865;0.557;0.221;0.000224957736924441;Tg 3;TGME49-309380
2.99949240563179e-08;1.50359939072687;0.344;0.085;0.000227871438055847;Tg 3;TGME49-231470
3.06050708536065e-08;1.42453095243109;0.459;0.157;0.000232506723274848;Tg 3;TGME49-262780
3.67549735363257e-08;1.26334378755141;0.377;0.1;0.000279227533955466;Tg 3;TGME49-202290
4.18652607527134e-08;1.14595808578864;0.918;0.68;0.000318050385938363;Tg 3;TGME49-320020
4.24687507888684e-08;1.45301332858856;0.721;0.402;0.000322635099743033;Tg 3;TGME49-219860
4.25700092812505e-08;1.12530108397332;0.656;0.306;0.00032340436050966;Tg 3;TGME49-312230
4.26208451265949e-08;1.20368898265804;0.344;0.085;0.000323790560426742;Tg 3;TGME49-257540
4.46658088299957e-08;1.17992081672509;0.541;0.214;0.000339326149681477;Tg 3;TGME49-314750
5.1210171966502e-08;1.38256294082784;0.443;0.153;0.000389043676429516;Tg 3;TGME49-240490
5.48054320327452e-08;1.40937994699708;0.492;0.181;0.000416356867152765;Tg 3;TGME49-273815
5.73928931586024e-08;1.01465515826802;0.262;0.046;0.000436013809325902;Tg 3;TGME49-316700
6.55435411139927e-08;1.01662468298908;0.934;0.754;0.000497934281843003;Tg 3;TGME49-262560
6.55790059458629e-08;1.23714889860337;0.607;0.253;0.00049820370817072;Tg 3;TGME49-203700
7.16204154786141e-08;1.54804484423983;0.738;0.502;0.000544100296391031;Tg 3;TGME49-318430
7.19066437416058e-08;2.03817108273851;0.41;0.139;0.000546274772504979;Tg 3;TGME49-208560
7.22741485684205e-08;1.30927732633121;0.803;0.562;0.00054906670667429;Tg 3;TGME49-239500
7.38686433894688e-08;1.30047404519292;0.393;0.114;0.000561180083829794;Tg 3;TGME49-313040
7.63115804178283e-08;1.04552129124598;0.525;0.192;0.000579739076434241;Tg 3;TGME49-292360
7.96540272732955e-08;1.3847149773336;0.344;0.093;0.000605131645195226;Tg 3;TGME49-240950
8.14826941188158e-08;1.02132687797751;0.787;0.488;0.000619024027220643;Tg 3;TGME49-258150
8.27372572849336e-08;1.00705114020826;0.934;0.676;0.00062855494359364;Tg 3;TGME49-202820
8.40523261020232e-08;1.72852062410005;0.656;0.313;0.00063854552139707;Tg 3;TGME49-253360
8.50303857050272e-08;1.30549808199991;0.525;0.217;0.000645975840201092;Tg 3;TGME49-319320
8.92087973927821e-08;1.4587706520171;0.426;0.135;0.000677719233792966;Tg 3;TGME49-262950
8.96218893590251e-08;1.22682548145597;0.41;0.132;0.000680857493460514;Tg 3;TGME49-260680
9.80806435936601e-08;1.62429029539226;0.541;0.246;0.000745118649381035;Tg 3;TGME49-202120
1.01984588219477e-07;1.07357254642946;0.787;0.534;0.000774776916703368;Tg 3;TGME49-300260
1.07142761066457e-07;1.01791167345536;0.902;0.658;0.000813963555821875;Tg 3;TGME49-287210
1.10372559968353e-07;1.10333845732557;0.443;0.146;0.000838500338079575;Tg 3;TGME49-227650
1.10731212857627e-07;1.18322488009832;0.525;0.21;0.000841225024079395;Tg 3;TGME49-261000
1.11896055379923e-07;1.22818354457879;0.443;0.153;0.000850074332721278;Tg 3;TGME49-310440
1.21491685608708e-07;1.16339926163232;0.607;0.285;0.000922972335569357;Tg 3;TGME49-316450
1.25573142460491e-07;1.16186880696341;0.41;0.132;0.000953979163272347;Tg 3;TGME49-215100
1.26715423130113e-07;1.26775602315811;0.557;0.235;0.000962657069519467;Tg 3;TGME49-214540
1.3960731832746e-07;1.08416183391966;0.59;0.263;0.00106059679733371;Tg 3;TGME49-240480
1.4146760283941e-07;1.32841546269101;0.492;0.181;0.001074729378771;Tg 3;TGME49-218810
1.43523638156751e-07;1.00193042335608;0.902;0.665;0.00109034907907684;Tg 3;TGME49-289770
1.5706680501322e-07;1.10917138387375;0.836;0.587;0.00119323651768543;Tg 3;TGME49-319550
1.57425924520159e-07;1.21886651056154;0.508;0.196;0.00119596474857965;Tg 3;TGME49-279340
1.67707498640402e-07;1.26488913909478;0.475;0.185;0.00127407386717113;Tg 3;TGME49-311080
1.74112860968074e-07;1.36009054000061;0.77;0.516;0.00132273540477446;Tg 3;TGME49-249590
1.79654161450185e-07;1.82835160719945;0.361;0.11;0.00136483266453705;Tg 3;TGME49-219100
1.8198640872829e-07;1.27884634222678;0.787;0.527;0.00138255074710882;Tg 3;TGME49-204370
1.88122900713346e-07;1.41581306854066;0.295;0.068;0.00142916967671929;Tg 3;TGME49-223672
2.00536564176103e-07;1.30239147915405;0.803;0.544;0.00152347627804585;Tg 3;TGME49-289210
2.03826551473541e-07;1.4269656792541;0.443;0.157;0.00154847031154449;Tg 3;TGME49-247485
2.1241260956182e-07;1.29961340265658;0.639;0.327;0.00161369859484115;Tg 3;TGME49-277000
2.32232619453846e-07;1.09039799848097;0.738;0.402;0.00176427120999087;Tg 3;TGME49-231100
2.64427563494005e-07;1.07053042582755;0.607;0.278;0.00200885619986396;Tg 3;TGME49-291020
2.66612216488655e-07;1.34199200492713;0.541;0.249;0.00202545300866431;Tg 3;TGME49-215940
3.33979870396591e-07;1.15281665285949;0.475;0.178;0.0025372450754029;Tg 3;TGME49-260370
3.48008931227069e-07;1.11042518851406;0.557;0.246;0.00264382385053204;Tg 3;TGME49-262130
3.48800562300057e-07;1.41227560446946;0.525;0.246;0.00264983787179353;Tg 3;TGME49-210960
3.50011631244499e-07;1.106871529489;0.803;0.562;0.00265903836256446;Tg 3;TGME49-206430
3.50152166651089e-07;1.10288834187055;0.295;0.068;0.00266010601004832;Tg 3;TGME49-266450
3.55756896772996e-07;1.24396784230049;0.639;0.302;0.00270268514478445;Tg 3;TGME49-222410
3.67471052615677e-07;1.12166646746136;0.721;0.42;0.0027916775867213;Tg 3;TGME49-254520
3.76215177696173e-07;1.13813699056979;0.623;0.31;0.00285810670495782;Tg 3;TGME49-203080
3.84259368090025e-07;1.43206573869162;0.639;0.352;0.00291921841937992;Tg 3;TGME49-321590
3.94517885177249e-07;1.1957138653849;0.787;0.537;0.00299715237369156;Tg 3;TGME49-234190
4.22007020695092e-07;1.02578256096468;0.754;0.434;0.00320598733622062;Tg 3;TGME49-253650
4.25648481205935e-07;1.24046314971567;0.41;0.135;0.00323365151172149;Tg 3;TGME49-289070
4.39095027205984e-07;1.38968621278679;0.623;0.331;0.00333580492168386;Tg 3;TGME49-218880
4.4868001653133e-07;1.23617683540694;0.475;0.189;0.00340862208558851;Tg 3;TGME49-217900
4.50429883079094e-07;1.0733494332302;0.377;0.114;0.00342191582175188;Tg 3;TGME49-257550
4.73058902933819e-07;1.29231099605721;0.508;0.206;0.00359382848558823;Tg 3;TGME49-307605
4.75035965694663e-07;1.21099378328127;0.41;0.139;0.00360884823138236;Tg 3;TGME49-270840
4.96200508885622e-07;1.22773445662469;0.344;0.1;0.00376963526600407;Tg 3;TGME49-218840
5.3663527035395e-07;1.2380719766837;0.41;0.139;0.00407681814887895;Tg 3;TGME49-260510
5.64413006632403e-07;1.10750960098631;0.902;0.765;0.00428784561138637;Tg 3;TGME49-210408
5.79284954405193e-07;1.12458243766553;0.459;0.178;0.00440082779861625;Tg 3;TGME49-306970
6.36808786199789e-07;1.18075217138088;0.525;0.224;0.0048378363487598;Tg 3;TGME49-300240
6.74120789049587e-07;1.32018025441149;0.738;0.42;0.00512129563440971;Tg 3;TGME49-230420
7.03946042735285e-07;1.74276208486714;0.279;0.071;0.00534787808665996;Tg 3;TGME49-289000
7.08821854421369e-07;1.07270367048207;0.443;0.16;0.00538491962803914;Tg 3;TGME49-274160
7.09404277621077e-07;1.09961652851035;0.426;0.146;0.00538934429708732;Tg 3;TGME49-297270
7.34879759064452e-07;1.0993523228433;0.656;0.345;0.00558288152961265;Tg 3;TGME49-215520
7.57140219240591e-07;1.43785509781228;0.705;0.441;0.00575199424557077;Tg 3;TGME49-205710
7.65964888987567e-07;1.12790920779882;0.639;0.352;0.00581903526163854;Tg 3;TGME49-208340
7.76137870502558e-07;1.01178039274607;0.77;0.498;0.00589631940220793;Tg 3;TGME49-264660
7.96957162867846e-07;1.08902800007792;0.705;0.388;0.00605448356630703;Tg 3;TGME49-320090
8.16038298459672e-07;1.33439267430263;0.656;0.37;0.00619944295339813;Tg 3;TGME49-220350
8.39975557079092e-07;1.1600277538619;0.492;0.203;0.00638129430712986;Tg 3;TGME49-273030
8.50509013280076e-07;1.44749882122694;0.475;0.199;0.00646131697388874;Tg 3;TGME49-230220
8.98994321904754e-07;1.01373354927883;0.443;0.16;0.00682965986351042;Tg 3;TGME49-312110
9.92347359175423e-07;1.04678292768559;0.426;0.153;0.00753886288765569;Tg 3;TGME49-209820
1.05498128961817e-06;1.4816931211505;0.443;0.171;0.00801469285722926;Tg 3;TGME49-254630
1.13066532706188e-06;1.19803504319086;0.574;0.267;0.00858966448968911;Tg 3;TGME49-213910
1.14177276984216e-06;1.06945440677398;0.459;0.181;0.00867404773249086;Tg 3;TGME49-251640
1.22675497430952e-06;1.08353021962364;0.525;0.224;0.00931965753982939;Tg 3;TGME49-287230
1.27142621754507e-06;1.29045029457732;0.377;0.135;0.00965902497468992;Tg 3;TGME49-261790
1.30323020548001e-06;1.26941316488088;0.41;0.149;0.00990063987103161;Tg 3;TGME49-224610
1.37010336762445e-06;1.34700634823687;0.557;0.267;0.010408675283843;Tg 3;TGME49-224310
1.44573640741671e-06;1.11528560089529;0.623;0.306;0.0109832594871448;Tg 3;TGME49-208780
1.53290835849579e-06;1.41492621862404;0.639;0.374;0.0116455047994925;Tg 3;TGME49-258480
1.67320963003328e-06;1.43174273908491;0.574;0.267;0.0127113735593628;Tg 3;TGME49-267070
1.67616904332791e-06;1.04170648282254;0.59;0.288;0.0127338562221622;Tg 3;TGME49-203380
1.7413415528326e-06;1.02955172992881;0.475;0.189;0.0132289717768693;Tg 3;TGME49-295730
1.77957788781384e-06;1.03295868114408;0.82;0.552;0.0135194532137217;Tg 3;TGME49-205650
1.81541295903496e-06;1.12846973716245;0.557;0.267;0.0137916922497886;Tg 3;TGME49-318710
1.83659647054344e-06;1.05705724266756;0.557;0.263;0.0139526233867185;Tg 3;TGME49-248200
1.83877375882507e-06;1.36190056353656;0.59;0.288;0.0139691642457941;Tg 3;TGME49-244910
1.89149388026838e-06;1.00258011968956;0.623;0.327;0.0143696790083988;Tg 3;TGME49-223540
1.94243188942409e-06;1.13474162894055;0.475;0.206;0.0147566550639548;Tg 3;TGME49-205640
1.96004543048449e-06;1.12506114229498;0.77;0.491;0.0148904651353907;Tg 3;TGME49-286630
2.07200804751488e-06;1.20368898265804;0.705;0.495;0.0157410451369705;Tg 3;TGME49-214970
2.10160049838731e-06;1.43533647164758;0.852;0.68;0.0159658589862484;Tg 3;TGME49-215150
2.10197758729072e-06;1.01206891011641;0.344;0.107;0.0159687237306476;Tg 3;TGME49-264000
2.12934543294725e-06;1.19546177886623;0.656;0.388;0.0161766372541003;Tg 3;TGME49-218560
2.19676328451785e-06;1.06254688184476;0.344;0.11;0.0166888106724821;Tg 3;TGME49-249698
2.35160179818203e-06;1.11024441853898;0.672;0.409;0.0178651188607889;Tg 3;TGME49-228630
2.38523360174148e-06;1.03066474255684;0.508;0.231;0.01812061967243;Tg 3;TGME49-241155
2.68197279569433e-06;1.05469463908533;0.705;0.488;0.0203749473288898;Tg 3;TGME49-223010
2.71307828231338e-06;1.13442632022093;0.295;0.085;0.0206112557107347;Tg 3;TGME49-313710
3.09055967405233e-06;1.34734896784868;0.459;0.185;0.0234789818437755;Tg 3;TGME49-297970
3.2579922256329e-06;1.06080323396808;0.803;0.573;0.0247509669381332;Tg 3;TGME49-265310
3.26024590531657e-06;1.16806507292732;0.344;0.11;0.02476808814269;Tg 3;TGME49-255370
3.5015620336954e-06;1.02556682824911;0.426;0.164;0.026601366769984;Tg 3;TGME49-282150
3.59356058905859e-06;1.10682744340545;0.721;0.441;0.0273002797950781;Tg 3;TGME49-265190
3.69590104639498e-06;1.19638418203481;0.557;0.274;0.0280777602494627;Tg 3;TGME49-253730
3.93959409390244e-06;1.05097327124795;0.574;0.288;0.0299290963313769;Tg 3;TGME49-223530
4.31611538548821e-06;1.04774821065143;0.475;0.206;0.0327895285835539;Tg 3;TGME49-229030
4.59261841337188e-06;1.59246082724308;0.377;0.142;0.0348901220863861;Tg 3;TGME49-275568
4.72101091388858e-06;1.14114751658933;0.41;0.157;0.0358655199128115;Tg 3;TGME49-225250
5.22017119444846e-06;1.07687422130382;0.41;0.157;0.039657640564225;Tg 3;TGME49-292170
5.55734172657406e-06;1.11564098827014;0.623;0.31;0.0422191250967831;Tg 3;TGME49-276210
5.60107691267831e-06;1.03850846074516;0.705;0.47;0.0425513813056172;Tg 3;TGME49-235490
5.62617545846808e-06;1.29265041658586;0.262;0.068;0.042742054957982;Tg 3;TGME49-265070
5.68174546539044e-06;1.29821766413486;0.377;0.139;0.0431642203005712;Tg 3;TGME49-203620
5.93713348358646e-06;1.12802471272597;0.672;0.516;0.0451044030748063;Tg 3;TGME49-293570
6.10824210371053e-06;1.16932232358718;0.738;0.534;0.0464043152618889;Tg 3;TGME49-314820
6.38691358931379e-06;1.02077984762727;0.443;0.185;0.0485213825380169;Tg 3;TGME49-306260
1.36371018903717e-24;1.95293597905063;0.894;0.363;1.03601063061153e-20;Tg 1;TGME49-268220
2.59487309716551e-24;2.48726014074423;0.702;0.165;1.97132509191664e-20;Tg 1;TGME49-257910
1.3729141097333e-23;1.22233760665376;0.649;0.121;1.04300284916439e-19;Tg 1;TGME49-296340
4.98923774989888e-21;1.44385671316875;0.957;0.77;3.79032391859818e-17;Tg 1;TGME49-253170
6.05297557996359e-20;1.39497972405672;0.947;0.815;4.59844554809834e-16;Tg 1;TGME49-323100
9.53199588188799e-20;2.18192204005032;0.787;0.335;7.24145727147031e-16;Tg 1;TGME49-254160
3.46913156733953e-19;1.04192166681968;0.649;0.169;2.63549925170784e-15;Tg 1;TGME49-250950
3.22546437183218e-18;1.28166830376201;0.957;0.758;2.45038528328091e-14;Tg 1;TGME49-203290
4.26306779412461e-18;1.22299692923503;0.979;0.883;3.23865260319647e-14;Tg 1;TGME49-253690
7.71586314311513e-18;1.27369856141533;0.649;0.181;5.86174122982456e-14;Tg 1;TGME49-220650
1.16864935182983e-16;1.66719295677422;0.872;0.665;8.87822912585119e-13;Tg 1;TGME49-232000
1.26725558587083e-15;1.3769527920829;0.957;0.79;9.6273406858607e-12;Tg 1;TGME49-233450
2.89100694364105e-15;1.92261746868764;0.436;0.081;2.1962979750841e-11;Tg 1;TGME49-305890
6.61108249686117e-15;2.63392304742151;0.521;0.141;5.02243937286543e-11;Tg 1;TGME49-210682
2.33503077060836e-14;1.35820277254143;0.766;0.391;1.77392287643117e-10;Tg 1;TGME49-278540
3.44444530354851e-14;1.44988066519046;0.649;0.25;2.6167450971058e-10;Tg 1;TGME49-207880
3.67947511612764e-14;1.06961693026777;0.968;0.794;2.79529724572217e-10;Tg 1;TGME49-260440
3.98231219965316e-14;1.34543848327617;0.606;0.198;3.0253625780765e-10;Tg 1;TGME49-233770
8.10218947275464e-14;1.95335122881967;0.34;0.044;6.1552333424517e-10;Tg 1;TGME49-243190
1.3188613421217e-13;1.32533469633061;0.34;0.044;1.00193896160986e-09;Tg 1;TGME49-258100
1.65228461285235e-13;1.16077095250625;0.947;0.831;1.25524062038393e-09;Tg 1;TGME49-204530
2.13705881967489e-13;1.01631819455972;0.979;0.815;1.62352358530701e-09;Tg 1;TGME49-208450
2.76405267173746e-13;1.04224369680916;0.957;0.798;2.09985081471895e-09;Tg 1;TGME49-212270
5.15919047749713e-13;1.04464371041109;0.947;0.786;3.91943700575457e-09;Tg 1;TGME49-237015
8.91752524482661e-13;1.13266859841953;0.362;0.06;6.77464392849478e-09;Tg 1;TGME49-257810
1.33138986747076e-12;1.36755773777751;0.766;0.464;1.01145688231754e-08;Tg 1;TGME49-329800
1.86736963434979e-12;1.27325833572573;0.809;0.504;1.41864071121553e-08;Tg 1;TGME49-253930
1.91006879593327e-12;1.32103069400728;0.787;0.431;1.4510792642705e-08;Tg 1;TGME49-296121
1.94136908601921e-12;1.25361405585452;0.883;0.665;1.47485809464879e-08;Tg 1;TGME49-225930
2.647444803269e-12;1.11004531587041;0.957;0.806;2.01126381704346e-08;Tg 1;TGME49-208830
3.08456405779049e-12;1.16460980317429;0.915;0.726;2.34334331470344e-08;Tg 1;TGME49-216820
6.0374142339013e-12;1.54061155320503;0.787;0.5;4.58662359349482e-08;Tg 1;TGME49-275460
6.87486281623397e-12;1.29918696756488;0.67;0.306;5.22283328149295e-08;Tg 1;TGME49-319308
7.97696053283465e-12;1.17259152437626;0.904;0.762;6.06009691679448e-08;Tg 1;TGME49-283540
8.20441865796901e-12;1.26552940955843;0.766;0.508;6.23289685445906e-08;Tg 1;TGME49-253180
2.24190715827669e-11;1.11216774020717;0.926;0.766;1.7031768681428e-07;Tg 1;TGME49-251540
2.72274185795257e-11;1.3041606732262;0.511;0.177;2.06846698948657e-07;Tg 1;TGME49-247670
2.92705946807741e-11;1.43333433326736;0.777;0.524;2.22368707789841e-07;Tg 1;TGME49-294980
3.8460394346684e-11;1.02584043230226;0.489;0.149;2.92183615851758e-07;Tg 1;TGME49-237800
7.08539389215231e-11;1.25995753665545;0.84;0.698;5.38277373986811e-07;Tg 1;TGME49-249300
1.70038315546592e-10;1.33122048372899;0.702;0.371;1.29178108320746e-06;Tg 1;TGME49-276200
1.99318558338541e-10;1.17651179824559;0.34;0.073;1.5142230876979e-06;Tg 1;TGME49-225102
2.34174603621719e-10;1.3212614069895;0.617;0.302;1.7790244637142e-06;Tg 1;TGME49-315140
4.25307830376335e-10;1.88999863999145;0.415;0.125;3.23106358736901e-06;Tg 1;TGME49-260480
5.23784006100242e-10;1.28096296221062;0.723;0.427;3.97918709434354e-06;Tg 1;TGME49-308060
5.39682301562886e-10;1.02188685898308;0.936;0.815;4.09996644497325e-06;Tg 1;TGME49-297060
5.79899330429771e-10;1.83393261212141;0.532;0.218;4.40549521327497e-06;Tg 1;TGME49-227430
6.55944676930347e-10;1.08703130532882;0.734;0.472;4.98321171063984e-06;Tg 1;TGME49-260540
7.87869703332193e-10;1.02592898919145;0.415;0.117;5.98544613621467e-06;Tg 1;TGME49-226010
1.11731066736426e-09;1.60002555242409;0.489;0.181;8.48820913996631e-06;Tg 1;TGME49-243680
1.21116487322883e-09;1.04271952546808;0.426;0.125;9.20121954191941e-06;Tg 1;TGME49-222192
1.30909570248383e-09;1.28494051653716;0.404;0.121;9.94520005176962e-06;Tg 1;TGME49-315802
1.41230267572772e-09;1.30248499181113;0.511;0.19;1.07292634275035e-05;Tg 1;TGME49-275870
1.66075252352943e-09;1.06107650782778;0.894;0.762;1.26167369212531e-05;Tg 1;TGME49-289050
5.18501472631848e-09;1.0352753733886;0.862;0.694;3.93905568758415e-05;Tg 1;TGME49-311100
5.43852119424134e-09;1.07998952450908;0.521;0.206;4.13164455126515e-05;Tg 1;TGME49-263840
9.09170618497701e-09;1.08524265789834;0.553;0.25;6.90696918872704e-05;Tg 1;TGME49-245980
1.33451899687432e-08;1.13521904522947;0.819;0.577;0.000101383408192542;Tg 1;TGME49-201180
1.8394131449959e-08;1.35805496926473;0.309;0.077;0.000139740216625338;Tg 1;TGME49-287235
3.77991480666209e-08;1.34247884289624;0.574;0.29;0.000287160127862119;Tg 1;TGME49-292110
4.80487927945885e-08;1.19532097433145;0.521;0.23;0.000365026678860489;Tg 1;TGME49-253510
6.88097056375187e-08;1.09327621887289;0.766;0.593;0.00052274733372823;Tg 1;TGME49-208740
7.44987939777471e-08;1.23826844994479;0.649;0.403;0.000565967337848944;Tg 1;TGME49-259950
7.69594876254146e-08;1.30318684092735;0.468;0.185;0.000584661227490275;Tg 1;TGME49-306620
9.94551964032915e-08;1.02928787971959;0.468;0.194;0.000755561127075806;Tg 1;TGME49-282000
1.03706520856236e-07;1.21109499614176;0.372;0.125;0.000787858438944827;Tg 1;TGME49-248140
1.57338829856485e-07;1.52339341398971;0.638;0.399;0.00119530309041972;Tg 1;TGME49-236670
3.82401126630975e-07;1.12732725562485;0.319;0.097;0.00290510135901552;Tg 1;TGME49-245530
4.22925845243115e-07;1.43298359591428;0.691;0.5;0.00321296764631194;Tg 1;TGME49-226540
4.94862658127762e-07;1.07409205561412;0.298;0.093;0.00375947161379661;Tg 1;TGME49-249710
4.97488017733198e-07;1.05497265557351;0.745;0.581;0.00377941647071911;Tg 1;TGME49-280370
8.0419074553976e-07;1.01966062389876;0.734;0.524;0.00610943709386556;Tg 1;TGME49-301890
8.41287471903307e-07;1.16153047569701;0.383;0.157;0.00639126092404942;Tg 1;TGME49-248170
8.76343966170473e-07;1.21295281860922;0.277;0.077;0.00665758511099708;Tg 1;TGME49-313660
9.12887056800443e-07;1.42479579080007;0.372;0.141;0.00693520297051297;Tg 1;TGME49-213490
9.34076372569336e-07;1.08414678758019;0.596;0.339;0.00709617820240925;Tg 1;TGME49-248260
9.3813415048736e-07;1.19853880618184;0.33;0.109;0.00712700514125248;Tg 1;TGME49-319360
1.15304069776627e-06;1.22306725600827;0.574;0.331;0.00875965018093035;Tg 1;TGME49-266050
1.56179010379817e-06;1.31668945629385;0.511;0.282;0.0118649194185547;Tg 1;TGME49-313150
1.84547992596177e-06;1.08840577041493;0.543;0.302;0.0140201109975316;Tg 1;TGME49-258458
2.34439188149114e-06;1.09290258121847;0.511;0.27;0.0178103451236882;Tg 1;TGME49-202310
2.67312022905115e-06;1.12444949379295;0.394;0.161;0.0203076943801016;Tg 1;TGME49-284660
2.80531065976852e-06;1.50440364872085;0.34;0.129;0.0213119450822614;Tg 1;TGME49-284598
2.84038284706606e-06;1.00208772068842;0.298;0.097;0.0215783884891609;Tg 1;TGME49-225450
2.87621910257312e-06;1.33381969142687;0.521;0.294;0.021850636522248;Tg 1;TGME49-226900
3.39062995779243e-06;1.09170892372593;0.606;0.403;0.0257586157893491;Tg 1;TGME49-218720
4.79267574173772e-06;1.01744189924929;0.383;0.161;0.0364099576099814;Tg 1;TGME49-289900
4.91658927943858e-06;1.09819980441778;0.468;0.234;0.0373513287558949;Tg 1;TGME49-222130
6.53113964175893e-06;1.0254120542049;0.309;0.105;0.0496170678584426;Tg 1;TGME49-279330
