myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2
Gm50455	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Gm8437	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Mdga1	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Rab44	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm4356	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Anks1	0.444	-0.51082562376599	0.112	-0.736965594166206	0.25	0.333
Gm20468	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Pdia2	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Wfikkn1	0.444	-0.693147180559945	0.112	-1	0	0.111
Jmjd8	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Ift140	0.444	-0.610455464714832	0.112	-0.880701071627656	0.25	0.333
Rab26	0.444	-1.6094379124341	0.112	-2.32192809488736	0	0.111
Dnase1l2	0.444	-1.32913594727994	0.112	-1.91753783980803	0	0.111
Eci1	0.444	-0.488352767913932	0.112	-0.704544116473829	1	0.778
Abca3	0.444	-0.410742165209008	0.112	-0.592575684831031	1	0.667
Ccnf	0.444	-1.96165850602345	0.112	-2.83007499855769	0.25	0.333
Ntn3	0.444	-0.93826963859293	0.112	-1.3536369546147	0	0.111
Gm49911	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Flywch2	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm49163	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm20008	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Zfp944	0.444	-0.635988766719997	0.112	-0.917537839808027	0.25	0.333
Zfp942	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Spaca6	0.444	-0.980829253011726	0.112	-1.41503749927884	0	0.111
Gm26873	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Prdm9	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Wdr27	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm3222	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm3355	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm7162	0.444	-1.32913594727994	0.112	-1.91753783980803	0	0.111
Gm6618	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
1700010I14Rik	0.444	-0.93826963859293	0.112	-1.3536369546147	0	0.111
E430024P14Rik	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Rsph3b	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Tmem181b-ps	0.444	-0.218689200964829	0.112	-0.315501825727929	0.25	0.333
Gm4828	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm21926	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
A630089N07Rik	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
B230307C23Rik	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
C030010L15Rik	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Gm48978	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Chaf1b	0.444	-0.725937003382936	0.112	-1.04730571477836	0.75	0.556
Gm25896	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm21833	0.444	-0.218689200964829	0.112	-0.315501825727929	0.25	0.333
Cxadr	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Gm9027	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Arl6	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm8824	0.444	-0.287682072451781	0.112	-0.415037499278844	0.5	0.556
Gm5406	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm15953	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Hgd	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Stfa2	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Stfa2l1	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Wdr5b	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm49706	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm49702	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Tnk2	0.444	-0.725304292194477	0.112	-1.04639290548445	0.5	0.444
Tctex1d2	0.444	-0.849366113451263	0.112	-1.22537627977527	0.75	0.667
Bdh1	0.444	-0.693147180559945	0.112	-1	0	0.111
Gm41442	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm27005	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Bcl6	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Camk2n2	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Eif2b5	0.444	-0.318934615955885	0.112	-0.460125388807382	1	0.889
Gm15798	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
2510002D24Rik	0.444	-0.315655924494187	0.112	-0.455395236894985	0.75	0.778
Gm49683	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
P2rx6	0.444	-0.893817876022096	0.112	-1.28950661719498	0	0.111
Marf1	0.444	-0.177016504564261	0.112	-0.255380833290359	0.75	1
Pla2g10	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm15983	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm15859	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Dnase1	0.444	-1.7730673362159	0.112	-2.55799545312089	0	0.111
Tns2	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Pou6f1	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm49478	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Troap	0.444	-1.41369333530801	0.112	-2.03952836418664	0	0.111
Rnd1	0.444	-0.693147180559945	0.112	-1	0	0.111
Ccdc184	0.444	-2.34607020493378	0.112	-3.38466385023532	0	0.111
Senp1	0.444	-0.27909832876039	0.112	-0.402653774823011	0.75	0.778
Pced1b	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm17546	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Pus7l	0.444	-0.480053965099237	0.112	-0.692571474807753	0.25	0.333
Gtse1	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Arhgap8	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Mief1	0.444	-0.314350319533942	0.112	-0.453511647093479	0.75	0.778
Syngr1	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Cbx7	0.444	-0.378653850657507	0.112	-0.546282032557096	0.75	0.778
Nptxr	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
1700088E04Rik	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Tmprss6	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Eif3d	0.444	-0.254968875045479	0.112	-0.367842331609149	1	1
Zfp647	0.444	-0.847297860387203	0.112	-1.22239242133645	0	0.111
Gm49413	0.444	-0.693147180559945	0.112	-1	0	0.111
Adck5	0.444	-0.813213843607467	0.112	-1.17321957935475	0.5	0.444
Hgh1	0.444	-0.456758402495715	0.112	-0.658963082164933	0.75	0.556
Rps6-ps1	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Iqank1	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Ly6a2	0.444	-1.83287771615753	0.112	-2.64428359165635	0.5	0.444
Arc	0.444	-1.24136033639756	0.112	-1.79090440127701	0.25	0.333
Gm46507	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Trib1	0.444	-0.462035459596559	0.112	-0.666576266274808	0.5	0.556
Gm7691	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Anxa13	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Sntb1	0.444	-1.32913594727994	0.112	-1.91753783980803	0	0.111
Rpl15-ps6	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Aard	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm7459	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm25381	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm49085	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Ropn1l	0.444	-1.13497993283898	0.112	-1.63742992061529	0	0.111
Gm49138	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm49119	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
6030458C11Rik	0.444	-0.59783700075562	0.112	-0.862496476250065	0.75	0.556
Amacr	0.444	-1.44036158239017	0.112	-2.07800251200127	0.25	0.333
Gm5219	0.444	-0.635988766719997	0.112	-0.917537839808027	0	0.111
Skp2	0.444	-1.32422193247751	0.112	-1.91044841502171	0.75	0.667
Card6	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Wdr60	0.444	-1.51982575374441	0.112	-2.1926450779424	0.25	0.333
Tedc1	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Gm47541	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Brf1	0.444	-0.471985790449727	0.112	-0.680931559251878	0.75	0.778
Clba1	0.444	-1.23676262714893	0.112	-1.78427130894456	0	0.111
Ahnak2	0.444	-1.44036158239017	0.112	-2.07800251200127	0	0.111
Apopt1	0.444	-0.470003629245736	0.112	-0.678071905112637	1	0.889
Gm19605	0.444	-0.93826963859293	0.112	-1.3536369546147	0	0.111
Slc25a29	0.444	-0.847297860387203	0.112	-1.22239242133645	0	0.111
Degs2	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Ccdc85c	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm46378	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Snhg10	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Syne3	0.444	-1.54044504094715	0.112	-2.22239242133645	0	0.111
Serpina11	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Gm36756	0.444	-1.02165124753198	0.112	-1.47393118833241	0	0.111
Gm2614	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm48382	0.444	-1.09861228866811	0.112	-1.58496250072116	0	0.111
Gm10432	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
9530050K03Rik	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm47138	0.444	-1.13497993283898	0.112	-1.63742992061529	0	0.111
Samd15	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Pomt2	0.444	-1.09117731018059	0.112	-1.5742360941281	0.25	0.333
Gm26531	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Acyp1	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm26571	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm3791	0.444	-0.893817876022096	0.112	-1.28950661719498	0	0.111
2310015A10Rik	0.444	-0.893817876022096	0.112	-1.28950661719498	0	0.111
Gm17195	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Pigh	0.444	-1.02165124753198	0.112	-1.47393118833241	0	0.111
Fut8	0.444	-0.55594605904646	0.112	-0.802060622388091	0.25	0.333
Gm34868	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Gm9544	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Six1	0.444	-0.421213465076304	0.112	-0.60768257722124	0.75	0.667
Rtn1	0.444	-0.747214401830221	0.112	-1.07800251200127	0	0.111
Gm7986	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm19221	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Gm6316	0.444	-0.218689200964829	0.112	-0.315501825727929	0.25	0.333
5830428M24Rik	0.444	-0.93826963859293	0.112	-1.3536369546147	0	0.111
Gm15902	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm47096	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm7239	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm17024	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm7252	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm48369	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm48236	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm24429	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Ccdc71l	0.444	-0.208217901097534	0.112	-0.300394933337721	0.75	0.778
Gm6989	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm48904	0.444	-0.747214401830221	0.112	-1.07800251200127	0	0.111
Gm47705	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
3110053B16Rik	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
1700030C10Rik.1	0.444	-0.635988766719997	0.112	-0.917537839808027	0	0.111
Gm10054	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gen1	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Wdr35	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm48678	0.444	-0.847297860387203	0.112	-1.22239242133645	0	0.111
Dnajc27	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Gm41077	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
3110070M22Rik	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm18759	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Itga2	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Dhx29	0.444	-1.39634469697339	0.112	-2.01449956969511	1	0.556
Plpp1	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Ankrd55	0.444	-1.06087196068526	0.112	-1.53051471669878	0	0.111
Dimt1	0.444	-0.403513887976902	0.112	-0.582147485114102	0.5	0.778
Sgtb	0.444	-0.693147180559945	0.112	-1	0	0.111
Mast4	0.444	-0.635988766719997	0.112	-0.917537839808027	0	0.111
Gm16335	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Ocln	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm48452	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Naip3-ps1	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
5330431K02Rik	0.444	-1.71479842809193	0.112	-2.47393118833241	0	0.111
Map1b	0.444	-1.32913594727994	0.112	-1.91753783980803	0	0.111
Gm807	0.444	-1.75401914124521	0.112	-2.53051471669878	0	0.111
Gm9828	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm48609	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Pde8b	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Lhfpl2	0.444	-1.65292302437384	0.112	-2.38466385023533	0	0.111
Gm17450	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm5452	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm18990	0.444	-0.893817876022096	0.112	-1.28950661719498	0	0.111
Gm48254	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Pou5f2	0.444	-0.708895537528085	0.112	-1.02272007650008	0.25	0.333
Rfesd	0.444	-0.893817876022097	0.112	-1.28950661719499	0.25	0.333
Gm48234	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm7979	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Zfp65	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Zfp456	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Rslcan18	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Gm10767	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
1810034E14Rik	0.444	-0.980829253011726	0.112	-1.41503749927884	0	0.111
Gm47603	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Gm7045	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Gm6478	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Etohd2	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Bicd2	0.444	-0.256910413785027	0.112	-0.37064337992039	0.5	0.667
Wnk2	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Nhlrc1	0.444	-1.35812348415319	0.112	-1.95935801550265	0	0.111
AI463229	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm47754	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Ppp1r3g	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Eci3	0.444	-0.635988766719997	0.112	-0.917537839808027	0	0.111
Aldh5a1	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm11346	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
H4c3	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
H2ac6	0.444	-1.09861228866811	0.112	-1.58496250072116	0	0.111
H3c4	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
H2bc8	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Olfr1366	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Zkscan4	0.444	-0.747214401830221	0.112	-1.07800251200127	0	0.111
Mplkip	0.444	-0.693147180559945	0.112	-1	0.5	0.556
Gpr137b	0.444	-0.72054615474806	0.112	-1.03952836418664	0.25	0.333
Lgals8	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm48870	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Gm48890	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm47813	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Endov	0.444	-1.7730673362159	0.112	-2.55799545312089	0	0.111
Birc5	0.444	-1.23676262714893	0.112	-1.78427130894456	0	0.111
Afmid	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Tk1	0.444	-0.562785362696702	0.112	-0.811927651847428	1	0.889
Jmjd6	0.444	-0.508124483786792	0.112	-0.73306867291347	1	1
Srp68	0.444	-0.308049375276215	0.112	-0.444421306059938	0.75	0.889
Trim65	0.444	-0.287682072451781	0.112	-0.415037499278843	0.25	0.333
Hid1	0.444	-1.35812348415319	0.112	-1.95935801550265	0	0.111
Cd300c2	0.444	-1.46633706879343	0.112	-2.11547721741994	0	0.111
2610035D17Rik	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Kcnj2	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Arsg	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Rpl23a-ps14	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
1810010H24Rik	0.444	-1.26851132546351	0.112	-1.83007499855769	0	0.111
Ace	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Cyb561	0.444	-1.44036158239017	0.112	-2.07800251200127	0	0.111
Gm11643	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Arhgap27	0.444	-1.35812348415319	0.112	-1.95935801550265	0	0.111
1700028N14Rik	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Dcakd	0.444	-0.343562530846238	0.112	-0.495655959487129	0.75	0.667
Cd300lg	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Cntnap1	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Psmc3ip	0.444	-1.38042924166749	0.112	-1.9915384212518	0.5	0.556
Kcnh4	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Klhl11	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Grb7	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Erbb2	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Pgap3	0.444	-0.693147180559945	0.112	-1	0	0.111
Gm11631	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Copz2	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Gm11517	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Abi3	0.444	-0.328504066972036	0.112	-0.473931188332412	0.25	0.333
Zfp652os	0.444	-0.847297860387203	0.112	-1.22239242133645	0	0.111
Stxbp4	0.444	-1.38629436111989	0.112	-2	0	0.111
Ppm1e	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Wfdc18	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Ccl3	0.444	-0.287682072451781	0.112	-0.415037499278844	0.25	0.333
Pex12	0.444	-0.635988766719997	0.112	-0.917537839808027	0	0.111
Slfn1	0.444	-0.93826963859293	0.112	-1.3536369546147	0	0.111
Gm20234	0.444	-0.510825623765991	0.112	-0.736965594166206	0	0.111
Ccl2	0.444	-2.34607020493378	0.112	-3.38466385023532	0	0.111
Rhot1	0.444	-0.371381091328428	0.112	-0.535789658739454	1	0.778
AU040972	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Pitpna	0.444	-0.196272322050287	0.112	-0.283161105685711	1	1
Rilp	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Gm28180	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Haspin	0.444	-0.747214401830221	0.112	-1.07800251200127	0	0.111
Atp2a3	0.444	-1.59986846141795	0.112	-2.30812229536233	0.25	0.333
4933427D14Rik	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Scimp	0.444	-1.65292302437384	0.112	-2.38466385023533	0	0.111
Gp1ba	0.444	-0.693147180559945	0.112	-1	0	0.111
0610010K14Rik	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Gm21988	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Dvl2	0.444	-1.28913061266624	0.112	-1.85982234195174	0.5	0.444
2810408A11Rik	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Kctd11	0.444	-1.06087196068526	0.112	-1.53051471669878	0	0.111
Wrap53	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Ctc1	0.444	-0.47692407209031	0.112	-0.688055993685261	0.5	0.556
C78197	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Cox10	0.444	-0.859992779868453	0.112	-1.24070731871653	1	0.667
Hs3st3b1	0.444	-0.488352767913932	0.112	-0.704544116473829	0.25	0.333
Gm12276	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
Grap	0.444	-0.847297860387203	0.112	-1.22239242133645	0	0.111
Epn2	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Aldh3a1	0.444	-0.798507696217772	0.112	-1.15200309344505	0	0.111
Myo15	0.444	-0.367724780125317	0.112	-0.53051471669878	0	0.111
Zkscan17	0.444	-0.241162056816888	0.112	-0.347923303420307	0.5	0.667
2310058D17Rik	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
2810021J22Rik	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Gm12250	0.444	-0.693147180559945	0.112	-1	0	0.111
Cdc42se2	0.444	-0.190720364608983	0.112	-0.275151324217915	0.75	1
Gdf9	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Maml1	0.444	-0.744440474947496	0.112	-1.07400058144378	0.75	0.667
Zfp62	0.444	-0.179468487811548	0.112	-0.258918297361562	0.5	0.556
Havcr1	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Gm12163	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm12152	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Hspd1-ps3	0.444	-0.287682072451781	0.112	-0.415037499278844	0	0.111
Wwc1	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Insyn2b	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Ubtd2	0.444	-0.575364144903562	0.112	-0.830074998557688	0	0.111
Stc2	0.444	-0.973556493682646	0.112	-1.4045451254612	0.75	0.667
Gpr75	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm12091	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm12080	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm12059	0.444	-0.441832752279039	0.112	-0.637429920615292	0	0.111
9130230N09Rik	0.444	-0.980829253011726	0.112	-1.41503749927884	0	0.111
Gm12058	0.444	-0.693147180559945	0.112	-1	0	0.111
Wdpcp	0.444	-0.635988766719997	0.112	-0.917537839808027	0	0.111
8430419K02Rik	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm12011	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Zpbp	0.444	-0.747214401830221	0.112	-1.07800251200127	0	0.111
Ykt6	0.444	-0.463572738915445	0.112	-0.668794091524627	1	0.778
Polm	0.444	-0.407227223101563	0.112	-0.587504695283609	0.5	0.556
Ccdc157	0.444	-0.693147180559945	0.112	-1	0	0.111
Mtfp1	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
Gm11954	0.444	-0.200670695462151	0.112	-0.289506617194985	0	0.111
