p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Hdgf	2.45284494040333e-07	-0.42823480166042	1	1	0.00517280469481659
Cox10	2.45748638782267e-07	-1.24070731871653	1	0.667	0.00518259304327923
Mvk	2.45977518340557e-07	1.08746284125034	1	0.778	0.005187419884284
Dnm2	2.45990773654865e-07	1.08746284125034	1	0.556	0.00518769942560744
Tmed1	2.48235493560088e-07	-2.48542682717024	0.25	0.667	0.0052350383236887
Usp21	2.48264006019219e-07	-2.48542682717024	0.5	0.556	0.00523563962293931
Ifi209	2.49645910853738e-07	2.46948528330122	1	0.333	0.00526478261399449
Ebag9	2.50167171990792e-07	2.46948528330122	0.5	0.333	0.00527577549011381
Shisa5	2.52825553863827e-07	-0.51720255727887	1	0.889	0.00533183810543426
Fcrls	2.61196884616054e-07	-1.98927359340694	0.25	0.444	0.00550838109966797
Gm42659	2.63592839188834e-07	2.08246216019197	0.75	0.222	0.00555890938565331
Ccn1	2.69736624629747e-07	-5.14114210081328	0.25	0.444	0.00568847567681674
Ddx52	2.70361837372544e-07	1.32192809488736	1	0.556	0.00570166078834957
Slc38a6	2.71988627573422e-07	2.6724253419715	1	0.111	0.0057359681668959
Pdxk	2.78504658527e-07	-2.47393118833241	0.25	0.556	0.0058733847436759
Spryd7	2.78504820410872e-07	-2.47393118833241	0.25	0.778	0.00587338815764488
Gas2l1	2.80458467047339e-07	1.79441586635011	1	0.222	0.00591458861156133
Ptgr1	2.83263323895574e-07	-1.02862067793977	0.25	0.778	0.00597374023763377
Ttc7	2.86521729431053e-07	-3.1926450779424	0.5	0.889	0.00604245675197148
Emp3	2.8926684581872e-07	-1.09650798085335	1	0.889	0.00610034851147098
Lmo4	2.8976645467277e-07	-1.52195270319536	0.75	0.889	0.00611088476259404
Becn1	2.89934876435568e-07	0.863988939322851	1	0.889	0.0061144366091497
Asxl2	2.94546882702867e-07	0.852442811586142	1	1	0.00621169920932076
Fis1	2.94797050153628e-07	-0.682970704525477	1	1	0.00621697499068986
Gcc2	3.01396416778435e-07	-1.76205657512904	0.5	0.778	0.00635614903344041
Rpap1	3.01917430949656e-07	-1.97846683845036	0.75	0.556	0.00636713670129729
Pop5	3.11508367430406e-07	-0.812108452028239	1	1	0.00656939996073983
Nelfcd	3.14294120038084e-07	1.96639160735718	0.5	0.333	0.00662814869748316
Snx15	3.17491360695821e-07	-1.46566357234881	1	0.889	0.00669557530571417
Sft2d2	3.18251595783503e-07	0.797507136101257	1	0.889	0.00671160790347828
Mbd6	3.20325489099723e-07	1.26303440583379	1	0.444	0.00675534423962405
Alg9	3.20455725236171e-07	0.685566441659562	1	0.778	0.00675809078950561
Nfx1	3.24070639625308e-07	-1.54377081340105	1	1	0.00683432571905811
Brd8	3.29053459211965e-07	1.515060487491	1	0.667	0.00693940840132112
Pole2	3.29070657099648e-07	1.515060487491	0.75	0.444	0.00693977108757448
Prkaca	3.32054496871655e-07	1.04574559022158	1	0.667	0.00700269728452634
Hirip3	3.32230798734793e-07	-1.43969955351311	1	0.556	0.00700641531451805
Nsun4	3.41403488188362e-07	-1.90689059560852	0.25	0.667	0.00719985816240437
Sys1	3.42836076139723e-07	1.07152129738132	1	0.778	0.00723007000971061
Dhx16	3.45523352377486e-07	1.08553281415194	1	0.667	0.00728674197828881
Adam9	3.47007285724366e-07	0.892696714025765	1	0.667	0.00731803664864115
Gm12328	3.47562759443642e-07	0.440832251047396	1	1	0.00732975103390697
Clock	3.51173261549962e-07	-2.45066140900957	0.75	1	0.00740589291282715
Jun	3.51230450432949e-07	-1.26864801229732	0.75	1	0.00740709896918046
Phf21a	3.52261651863211e-07	1.59618975614441	1	0.667	0.00742884597614325
Tor1aip2	3.55446769166692e-07	0.913288366806669	1	0.889	0.00749601691495636
Cox5a	3.59417191513864e-07	-0.610293790677778	1	1	0.00757974915183587
Lancl2	3.60875129287196e-07	1.70043971814109	0.5	0.333	0.00761049560153767
Ogfod1	3.61017633520954e-07	-2.61434630750225	0.5	0.667	0.0076135008733234
Camk2g	3.61332451875957e-07	-0.638663520554402	1	0.889	0.00762014007761206
Cln6	3.68717109511307e-07	0.970155489066535	1	0.889	0.00777587512248396
Raph1	3.74867132709031e-07	1.02106161552783	1	0.667	0.00790557296170076
Kti12	3.75731867027812e-07	-1.17111191639275	0.25	0.889	0.00792380934374952
G6pc3	3.77858866022637e-07	1.26456187558039	0.75	0.444	0.0079686656255514
Aff1	3.79026506299705e-07	-1.36923380966572	0.75	0.778	0.00799328999135447
Brix1	3.79026652828539e-07	-1.36923380966572	1	0.889	0.00799329308150106
Rnf138	3.80672335475081e-07	2	0.75	0.556	0.00802799888283398
Zfp704	3.88868394762987e-07	-1.22071584352906	0.75	0.889	0.00820084557715664
Tln2	3.89202729385792e-07	1.16992500144231	1	0.333	0.00820789636001698
Ess2	3.95609706677452e-07	-1.84064424026787	0.75	0.444	0.00834301310412079
Wdr61	4.08834675490496e-07	-0.917537839808027	1	0.889	0.00862191447141906
Nipa2	4.09991363995872e-07	1.08453351021167	0.75	0.667	0.00864630787530895
Man2b2	4.11483701304363e-07	-1.3275746580285	0.25	0.889	0.00867777977680771
Wbp2	4.21368754046451e-07	0.651196199121243	1	0.889	0.00888624565408561
Acss2	4.23612129449182e-07	-1.55799545312089	0.5	0.778	0.00893355619795379
Zmym5	4.26382927649319e-07	1.86507041991389	1	0.444	0.00899198956119649
Wdr48	4.2643637761307e-07	1.21364637887163	1	1	0.00899311676748204
Camk2d	4.34870272664017e-07	-1.44898483120218	1	0.889	0.00917097918021146
Ubn1	4.3837376594641e-07	1.33038967363556	0.75	0.778	0.00924486435004384
Lta4h	4.4519618116303e-07	0.917861713429522	1	0.889	0.00938874226454714
Rin3	4.456797710425e-07	1.26614031670162	0.75	0.667	0.00939894069151529
Ccnd3	4.45680089338656e-07	1.26614031670162	0.75	0.556	0.00939894740406291
Zmym3	4.49473755767496e-07	-2.18762700317577	0.5	0.333	0.00947895203538072
Hnrnpa2b1	4.56186054865814e-07	-0.37763949012244	1	1	0.00962050771106514
Ap3d1	4.6514941598028e-07	-0.808048692227689	1	0.778	0.00980953603360813
Lrwd1	4.6872543121745e-07	1.73552217729654	0.5	0.333	0.00988495061894481
Scarb1	4.75275101725362e-07	0.537028023657455	1	1	0.0100230766202862
Maz	4.82043244329259e-07	0.888354644171091	1	1	0.0101658099796597
Il20rb	4.86426787349124e-07	-1.46750491917298	1	0.667	0.0102582545184057
Tbcc	4.93180486433544e-07	-1.68805599368526	0.5	0.556	0.010400683278397
Aldh9a1	4.94478410220861e-07	0.655351828612554	1	1	0.0104280551931477
Surf1	4.95295244617744e-07	2.16992500144231	0.75	0.222	0.0104452814137436
Trim14	4.96025180007834e-07	1.8923910259134	0.75	0.222	0.0104606750211852
Fundc2	4.98929384968927e-07	0.932061171343424	1	1	0.0105219217996097
Exosc2	5.22129690726097e-07	0.818161677014187	1	0.778	0.0110111930477227
Atg7	5.22343037507322e-07	-2.08383159080347	0.5	0.778	0.0110156923179919
Zcwpw1	5.24977608672016e-07	1.26777232484046	0.75	0.667	0.0110712527892842
Rtn4rl2	5.32682530836075e-07	1.47658633967636	0.5	0.333	0.011233741892802
Man1b1	5.3277589942826e-07	1.47658633967636	1	0.556	0.0112357109430426
Tmem167	5.33482853113636e-07	0.612524008357398	1	1	0.0112506198893135
Pkd2	5.35521366805578e-07	1.75488750216347	0.75	0.222	0.0112936101045628
Tmco3	5.35603765065168e-07	1.3742834999485	0.75	0.222	0.0112953478014593
Gigyf2	5.37556810383218e-07	-1.05433983422691	1	0.889	0.0113365355741717
Tmem9b	5.39499432427817e-07	0.975421977279334	1	1	0.0113775035304702
Vsig10	5.39740311579209e-07	2.58496250072116	0.75	0.222	0.0113825834308939
Rpp30	5.42502647906548e-07	1.42146376843828	0.75	0.556	0.0114408383417012
Rnf40	5.43894201918919e-07	-1.48718728503468	0.75	0.778	0.0114701848242681
Rpain	5.5346964736342e-07	1.04160090446677	1	0.667	0.0116721213932472
Ctps	5.5849627588857e-07	-1.11018291775042	1	1	0.0117781279622141
Myo9a	5.60986948620174e-07	0.843424176765126	1	0.889	0.0118306537594508
Blvra	5.65292893345115e-07	-0.637429920615292	1	1	0.0119214618277551
Dynll1	5.69962373405621e-07	0.579271388643301	1	1	0.0120199364927511
Xrcc1	5.76059668332897e-07	-1.67807190511264	0.5	0.444	0.0121485223454725
Polr2j	5.81072441775149e-07	-1.36773178450049	0.75	1	0.0122542367245961
Etf1	5.94787940418938e-07	-0.502394388556096	1	1	0.012543482875495
Pdrg1	6.00972269780631e-07	-2.07214978575584	0.25	0.556	0.0126739041974037
Kansl3	6.02841688573879e-07	0.797012977836145	0.75	0.778	0.0127133283703345
Mettl2	6.05019103108092e-07	1.64797229824696	0.5	0.333	0.0127592478654466
Oaz2	6.05023079449485e-07	1.64797229824696	1	0.444	0.0127593317225102
Znrf2	6.05832917972645e-07	-1.34577483684173	0.75	0.778	0.0127764104071251
Kdm6b	6.10734597508925e-07	0.964455883142333	1	0.889	0.0128797819268657
Dot1l	6.14308736855717e-07	-0.915242381820365	1	1	0.0129551569515502
Bcl3	6.15836380964992e-07	-2.26546114322833	0.5	0.667	0.0129873734381707
Tmem161b	6.19212331371861e-07	1.26946067499323	1	0.667	0.0130585688563012
Tnfsf9	6.19346638291328e-07	-1.86349800009514	0.75	0.667	0.0130614012549258
Bsdc1	6.19790975453501e-07	1.26946067499323	0.5	0.556	0.0130707718813389
Cep83	6.21551358339315e-07	-1.04871528503303	1	1	0.0131078965960178
Nsd2	6.25140560146278e-07	-0.814808241904378	1	0.889	0.0131835892729248
Wasl	6.2644765974812e-07	-1.92318440294917	0.5	0.778	0.0132111546964281
Pknox1	6.26587234735651e-07	1.37851162325373	1	0.556	0.0132140981933401
Pcx	6.36881785994971e-07	3.99774402605963	0.75	0.111	0.0134311999848479
Ywhae	6.45663125408851e-07	-0.454090275842619	1	1	0.0136163896517473
Lgmn	6.5142069545601e-07	-1.17199456863252	1	0.778	0.0137378110464718
Ehmt2	6.53121868608557e-07	0.628099004099155	1	0.889	0.0137736870870859
Ppp1r15a	6.55514611704605e-07	0.800351534319841	1	0.778	0.0138241476462384
Apc	6.56205665355434e-07	1.04015712647198	1	0.778	0.0138387212766808
Polr2h	6.56826807798818e-07	-1.30485458152842	0.75	0.889	0.0138518205496693
Haus4	6.6077240974089e-07	-1.00533344430304	1	1	0.0139350293490256
Rnf180	6.69238796279871e-07	1.56224242422107	0.75	0.111	0.0141135769747462
Gm49172	6.71620869543433e-07	-2.15200309344505	0.5	0.889	0.0141638125178015
Ankrd13b	6.78863219586541e-07	-3.06711419585854	0.25	0.889	0.0143165464378606
Pes1	6.79656421387462e-07	-1.35969446543507	0.75	1	0.0143332742706402
Mtx2	6.82814086995948e-07	-0.97473324138957	0.75	1	0.0143998662806575
Thap4	6.85349310926675e-07	-2.54279304647722	0.25	0.778	0.0144533316181327
BC029722	6.9110834683202e-07	1.66296501272243	1	0.444	0.0145747839263405
Tsn	6.93140577519221e-07	-0.668578619185956	1	1	0.0146176416393028
Tmem131l	7.06009698182791e-07	-0.681552473847599	1	0.889	0.0148890385249769
Tbc1d15	7.12621648700565e-07	0.803797102644415	1	0.889	0.0150284779494462
Zfp131	7.28012179414735e-07	-1.58981190038255	0.5	0.778	0.0153530488516773
Vps28	7.29521978212982e-07	-0.642704862655965	1	1	0.0153848889985336
Trnau1ap	7.30577157717826e-07	0.772405263421498	0.75	0.889	0.0154071416791112
Btbd7	7.3550388615152e-07	1.43295940727611	1	0.556	0.0155110414550494
Msl3	7.5566389148938e-07	0.971596284996334	1	0.889	0.0159361958076195
Naa60	7.59741643422284e-07	1.02633414781346	1	0.444	0.0160221915181325
Ttc27	7.6146854653359e-07	-1.55444055594426	0.5	0.667	0.0160586101778469
Grhpr	7.61746141705521e-07	-1.3743955147815	1	0.667	0.0160644643824277
Gm6377	7.68833467364479e-07	1.57328069567352	1	0.222	0.0162139289932495
Oga	7.76695483295251e-07	0.918386234446348	1	0.778	0.0163797310472136
Snrnp40	7.80131553925624e-07	0.730301863885196	1	0.889	0.0164521943407375
Ppp3r1	7.82344874677792e-07	-0.764565045098289	1	1	0.0164988710620799
Nol11	7.85752704109065e-07	-1.65789402317501	0.5	0.889	0.0165707387769561
Tug1	7.95858083139482e-07	-2.24100809950379	0.75	0.889	0.0167838511153285
Gstz1	7.95869308872374e-07	-2.24100809950379	0.5	0.556	0.0167840878548095
Fmnl2	7.96909533948089e-07	-1.27822080964847	0.75	1	0.0168060251614312
Zyg11b	8.04280438888139e-07	-2.3661278987979	0.5	0.778	0.016961470175712
Rela	8.05309357808052e-07	-0.770465509419533	1	1	0.016983169046814
Spryd3	8.10249869964693e-07	1.11259182637636	1	0.444	0.0170873595076854
Zbtb24	8.26171536470799e-07	1.50007360313464	0.75	0.333	0.0174231315326327
Uqcrfs1	8.29901728028316e-07	-0.523971870832008	1	1	0.0175017975423892
Aak1	8.3190722880522e-07	1.34325660432787	1	0.667	0.0175440915482733
Sh3gl1	8.35266599940406e-07	-1.11468993497699	1	0.889	0.0176149373261432
Rchy1	8.41305255301718e-07	-1.90046432644909	0.75	0.889	0.0177422865290579
Nat10	8.53431345843951e-07	-1.38994651831601	1	0.778	0.0179980136525031
Usp8	8.54990558855959e-07	0.960471635813362	1	0.667	0.0180308958957133
Fnta	8.62553472729613e-07	0.750118258015596	1	0.667	0.0181903901863948
Nudt19	8.72415784344423e-07	-0.789433014060342	1	0.889	0.0183983764760395
Sptlc2	8.76241262940062e-07	1.01295565510391	0.75	0.778	0.018479051994143
Tm9sf3	8.88345796657709e-07	0.621373140910841	1	1	0.0187343245057144
Ewsr1	8.88978389817302e-07	0.702798991015015	1	1	0.0187476652628571
Tmx1	9.18967833072852e-07	-0.890486515253509	1	1	0.0193801126316734
Zdhhc18	9.23134566262415e-07	-0.907036980372571	1	0.889	0.0194679848679081
Atp5d	9.26763903571278e-07	0.417157551153213	1	1	0.0195445239624147
Edem2	9.26975578469054e-07	1.24392558288609	0.75	0.667	0.0195489879743339
Mad2l1bp	9.32698327451604e-07	1.14916644127551	1	0.556	0.0196696750276269
G2e3	9.36475301063711e-07	1.84799690655495	0.75	0.444	0.0197493276241326
Hnrnpdl	9.46436181987728e-07	-0.466989578913566	1	1	0.0199593926419392
Nop14	9.46486999914674e-07	-1.04097178105631	1	0.889	0.0199604643412006
Nf2	9.62012603951663e-07	1.07915953751913	0.75	0.556	0.0202878838047366
Inip	9.75538271536063e-07	-1.88896868761126	0.75	0.778	0.020573126608424
Nup160	9.82871961931706e-07	-1.7760351588448	0.5	0.778	0.0207277868051777
Srsf9	9.89549056439077e-07	-1.09686153925259	1	0.778	0.0208686000512437
Slc25a30	9.94185121275389e-07	1.44555944405574	0.5	0.444	0.0209663700225767
Cebpg	9.97894333102245e-07	-1.57031572475675	0.75	0.889	0.0210445935907932
Nup188	9.98720963745979e-07	-1.38148493956782	1	0.667	0.0210620264044389
1110059E24Rik	1.00843296925117e-06	-2.11547721741994	0.5	0.667	0.0212668428885378
Trmt10a	1.01110619994319e-06	1.59734622517699	0.75	0.444	0.0213232186506019
Rfc2	1.01723466639989e-06	-0.851640348392621	0.75	1	0.0214524618797073
Vasp	1.05045550226085e-06	0.793070696051356	1	1	0.0221530560871791
Cpsf2	1.05609698394862e-06	-0.926121686028722	0.75	1	0.0222720292944924
Polrmt	1.05941690679358e-06	-2.70043971814109	0.25	0.778	0.0223420431473699
Kmt2b	1.06275550646461e-06	-2.49304001128012	0.25	0.667	0.0224124508758321
Cdca4	1.08371774922908e-06	0.939144794613145	1	0.778	0.022854523613492
Cdk11b	1.09415073695201e-06	-0.818002166257113	1	0.889	0.023074544891581
Kit	1.10121818285077e-06	1.51784830486262	0.5	0.444	0.0232235902581398
Tmem230	1.11863607713783e-06	-1.59762891255732	0.25	1	0.0235909162307597
Sec61a1	1.12161302921807e-06	-0.712111661203398	1	1	0.0236536971731799
Pcnx	1.12286951102045e-06	2.83977639974998	1	0.222	0.0236801951179102
Trmt2a	1.1260272907043e-06	-0.632135620945778	1	1	0.023746789533663
Sdcbp	1.13292796684489e-06	-0.454441283780512	1	1	0.0238923178927918
Ptar1	1.14331745822919e-06	1.35049724708413	1	0.556	0.0241114218765955
Abcb8	1.14333469139513e-06	-1.47162102764521	0.5	0.444	0.0241117853068319
Hyal2	1.15272428859718e-06	1.45232473214304	0.5	0.333	0.024309802522226
Ubac2	1.15440695670479e-06	1.45232473214304	1	0.556	0.0243452883099474
Dok3	1.15443118388437e-06	1.45232473214304	0.75	0.444	0.0243457992369375
Tmem185b	1.16551495132875e-06	1.21801928964336	1	0.444	0.0245795448085721
Arl14ep	1.16626500001291e-06	1.39733549754538	1	0.556	0.0245953625852722
Dlat	1.16683741184814e-06	-2.68805599368526	0.25	0.889	0.0246074341784653
Trak2	1.17317445357676e-06	1.73382588663564	1	0.444	0.0247410760514803
Mier2	1.18769029424223e-06	-2.48032895953056	0.25	0.444	0.0250472006152744
Fchsd2	1.18777527693282e-06	-2.48032895953056	0.5	0.667	0.0250489928152362
Atp6v1d	1.19658082042469e-06	1.27684020535882	0.75	0.778	0.0252346929219363
Metrnl	1.20430506234421e-06	-0.802668841217036	1	1	0.025397589459777
Cxcl14	1.21464928909606e-06	-2.01227832977844	0.25	0.556	0.0256157388577467
Mcm3	1.23584623258154e-06	-0.46437881818626	1	1	0.026062761198912
Dolk	1.28111649002945e-06	1.31288295528436	0.5	0.444	0.0270174656582311
Pex11b	1.28129381116429e-06	0.936947829464699	1	0.667	0.0270212051836438
Cwf19l1	1.28586414837234e-06	-2.67556504950206	0.25	0.556	0.0271175890250242
Mri1	1.30797402116193e-06	-1.00280953358682	1	0.889	0.027583864132284
Mboat7	1.30874262365178e-06	0.975277570588769	1	0.556	0.0276000731901923
Nup62	1.31466359651223e-06	-0.524200942766578	1	0.778	0.0277249405868465
Bcl2a1d	1.33357153192703e-06	0.895485832336269	1	1	0.0281236900368092
Ppp2r5e	1.33637056658505e-06	1.1287023387158	0.75	0.667	0.0281827188787122
Gng2	1.34199341720963e-06	1.75488750216347	0.5	0.333	0.0283012991755338
Tnip2	1.34786016586629e-06	-1.15200309344505	0.5	0.889	0.0284250230379542
Nars	1.34960070707669e-06	0.43800506082597	1	0.889	0.0284617293115404
Mtmr14	1.36922330181529e-06	-1.70454411647383	0.75	0.667	0.0288755502119827
Smim3	1.38441415185664e-06	-1.13851986408143	0.75	0.889	0.0291959100485048
Cdca7	1.3886850597971e-06	-0.910245347241671	1	0.889	0.0292859792260611
Foxn3	1.40031544823758e-06	-1.05246741989414	1	0.889	0.0295312524878823
Zmynd19	1.40037334284502e-06	-2	0.25	0.444	0.0295324734272585
Cercam	1.45088595062322e-06	-1.11300896182919	0.75	0.889	0.030597733812693
Atp6v0d1	1.45810146408929e-06	0.533247464177	1	1	0.0307499017761791
Trip11	1.47389093149385e-06	-2.30256277002043	0.5	0.667	0.0310828858542737
Ash1l	1.47740282855171e-06	-1.01449956969512	0.75	0.889	0.031156948251327
Sart3	1.48026397826361e-06	-1.24768644150036	0.75	1	0.0312172870376013
Coa5	1.48097028318227e-06	0.765304118108808	1	1	0.0312321823020308
Pik3r6	1.49249830666679e-06	0.745039716207121	1	0.778	0.0314752967892958
Ftsj3	1.49858774930621e-06	-0.696057650586001	0.75	0.889	0.0316037170451188
Pdpk1	1.50818654188964e-06	1.16992500144231	1	0.667	0.0318061459819107
Csnk1a1	1.51116573725386e-06	0.435840476712648	1	1	0.0318689742329466
Cnot11	1.51274213697345e-06	1.63941028474353	0.75	0.556	0.0319022189266331
Ascc3	1.51300659554395e-06	0.679740725473256	1	0.667	0.0319077960934263
Nrg1	1.53575297936732e-06	-0.852442811586142	1	1	0.0323874945818774
Adam23	1.53978024897948e-06	1.77760757866355	0.5	0.444	0.0324724256707283
Mpeg1	1.54391221371335e-06	-0.631996034564664	1	1	0.0325595646750009
Fam92a	1.54925283852579e-06	-1.91753783980803	0.5	0.889	0.0326721931116703
Arih2	1.54970407137169e-06	0.973233090437214	1	0.667	0.0326817091611576
Kctd9	1.55220222758217e-06	1.46690673919944	1	0.444	0.0327343927774805
Arid5a	1.55626818035751e-06	-1.74261215730735	0.5	0.556	0.0328201396555595
Eif4e2	1.56070607401802e-06	0.722466024471091	1	0.889	0.0329137303949661
Pcna	1.56921761001344e-06	-0.558962360647742	1	1	0.0330932301775735
Wipi1	1.5750792943819e-06	1.94044315531955	0.75	0.333	0.0332168472392198
Mob1b	1.57508436981276e-06	1.94044315531955	0.75	0.444	0.0332169542749812
Mrpl12	1.57990116120415e-06	-0.686880362729897	1	1	0.0333185355886344
Tep1	1.58279407585214e-06	-1.21307867019682	0.75	0.889	0.0333795442656458
Txndc9	1.58462070418918e-06	1.12810482574768	1	0.778	0.0334180660306457
Csf2ra	1.58909478023147e-06	-0.719294567839151	1	1	0.0335124198203015
Eif4e	1.59074102556832e-06	-0.905363125861925	1	1	0.0335471374882103
Rpl27a	1.59533461164596e-06	0.822001698022006	1	1	0.0336440116250017
Slc48a1	1.61821746530813e-06	0.482020225726992	1	1	0.0341265881258831
Lsg1	1.65145226120347e-06	-1.64823667557187	0.5	0.667	0.03482747673652
Mvd	1.66328663979081e-06	-0.455990108180639	1	1	0.0350770519465484
Txndc5	1.67091086353495e-06	0.559871519758326	1	0.889	0.0352378392010886
Met	1.72722348356557e-06	1.65535182861255	0.75	0.333	0.0364254160449143
Sgk3	1.72728509914773e-06	1.65535182861255	1	0.333	0.0364267154559264
Gpr35	1.7367685887097e-06	-0.991538421251804	0.5	0.889	0.0366267127672988
Ctbp1	1.74002803368092e-06	-0.669610326364441	1	1	0.0366954512022969
Eno1	1.75474894122308e-06	-0.288997520545267	1	1	0.0370059004214536
Hps5	1.75667534373557e-06	0.961338379630895	1	0.444	0.0370465263240394
Gltp	1.75933323484775e-06	0.578730547009641	1	1	0.0371025785897042
Uspl1	1.78111221577308e-06	1.01792190799726	0.75	0.778	0.0375618755184386
Rad51d	1.80802050757273e-06	-1.28950661719499	1	0.778	0.0381293444842013
Sec22b	1.80823664081943e-06	0.665986997574538	1	1	0.038133902518241
Prkar2a	1.81642859334057e-06	-0.931828497358421	0.75	1	0.0383066626049592
Neu1	1.82228800682197e-06	-0.91880391715202	1	0.889	0.0384302317758685
