p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Vps13a	0.171168584676429	-1.66526412881202	0.5	0.778	1
Sumo1	0.17126803097262	-0.521236903110769	1	1	1
Erh	0.171284406654893	-0.497499659470817	1	1	1
Parp9	0.171321754429875	1.63459326844576	1	0.556	1
Ube2d3	0.171350686794317	0.551795636785957	1	1	1
Timm9	0.171499238373523	0.870364719583405	1	0.889	1
Nudt16	0.171515606255926	1.73820876101684	1	0.444	1
Ngly1	0.171528988730855	1.60602411624899	0.5	0.333	1
Rxylt1	0.171582626689706	-0.794451088826967	1	1	1
Map2k4	0.171694201026502	0.958086358266605	1	0.889	1
Trim14	0.171713455438328	1.8923910259134	0.75	0.222	1
Il20rb	0.171737814346376	-1.46750491917298	1	0.667	1
Stim2	0.171762688697812	1.83871909296694	0.75	0.556	1
Nrde2	0.171952174014819	2.00642626915943	0.75	0.444	1
Yeats4	0.172122354481133	0.846270161835482	1	1	1
Gm6847	0.172392773275827	-0.768674453893544	0.5	0.667	1
Ap4m1	0.172549324186531	-0.398358758132213	0.5	0.556	1
Ppp4c	0.172560580155392	0.473663377854404	1	1	1
Mrps35	0.172676146640941	1.45583387352869	1	0.667	1
Pnisr	0.172787039225305	1.08003949792512	1	1	1
Gys1	0.172813080597852	0.932425687715656	1	1	1
F13a1	0.172851920895099	3.59760670997338	0.75	0.222	1
Them4	0.173021903513507	1.88981708224958	0.75	0.111	1
Relb	0.17312852799449	0.797222339321824	1	1	1
Rnf40	0.173230310967124	-1.48718728503468	0.75	0.778	1
Fam102b	0.173344512354195	1.90689059560852	0.75	0.333	1
Zfp746	0.173756252717444	1.78135971352466	0.75	0.556	1
Sppl3	0.174351053655938	-1.54748779530249	1	0.667	1
Tmtc3	0.17438051701723	-0.637429920615292	0.25	0.333	1
Vasp	0.174538382469919	0.793070696051356	1	1	1
Msrb1	0.174652697521473	-0.60059315243492	1	0.889	1
Nifk	0.174763576457258	0.965994115953402	1	0.889	1
Uqcr11	0.175427928313517	-0.495319408049558	1	1	1
Pitpnb	0.175485322900257	1.40808473863708	1	0.778	1
Ctso	0.17558824381837	2.24392558288609	1	0.333	1
Il6ra	0.175650024657524	1.77137562495204	0.75	0.556	1
Mri1	0.175706599403295	-1.00280953358682	1	0.889	1
2810408I11Rik	0.175831071772316	-0.614346307502251	0.25	0.333	1
Gsr	0.17590091400067	1.33247801422827	1	0.778	1
Emp3	0.176035073716066	-1.09650798085335	1	0.889	1
Lrmp	0.17615640599033	-1.79970134951417	0.75	0.667	1
Zfp512	0.176183905085025	-1.3536369546147	0.5	0.556	1
Btbd7	0.17639918519611	1.43295940727611	1	0.556	1
Skp2	0.176422718910251	-1.91044841502171	0.75	0.667	1
Erp29	0.176435658047752	0.532908164592444	1	1	1
Fkbp8	0.176549219311864	-0.87808037146852	1	1	1
Zfp385a	0.176564205837252	-1.50814690367033	0.25	0.333	1
Trerf1	0.176673268619302	-0.279059829759869	0.5	0.556	1
Urod	0.176997996417563	1.8270372879193	0.75	0.333	1
Tlnrd1	0.177064497590893	-1.66147539458194	0.75	0.778	1
Txndc16	0.177079878977082	1.16992500144231	0.75	0.333	1
Slc25a15	0.177083270881375	-0.502500340529183	0.25	0.444	1
Dnajc16	0.177083272556833	-0.502500340529183	0.25	0.444	1
Clec7a	0.177113283992976	-1.20704445700301	1	1	1
Ndufs8	0.177479020702437	-0.98807683262418	1	0.889	1
Utrn	0.17755483411425	-2.09856383448359	0.5	0.556	1
Hnrnpa0	0.17767605500389	-0.489276129570762	1	1	1
Nemp2	0.177690994476928	-1.8073549220576	0.5	0.444	1
Gls	0.177831023846153	0.986858900311934	1	1	1
Clec4a2	0.177936788121913	2.33138842413643	0.75	0.333	1
Trafd1	0.177972818611693	2.0305219447769	0.5	0.556	1
Aak1	0.178312380465232	1.34325660432787	1	0.667	1
Gtf3c1	0.178370229763325	1.07434734146008	1	0.778	1
Psmg4	0.17860899685366	0.719612027415938	1	1	1
Chst15	0.179156839082222	-2.39993060688864	0.25	0.444	1
Mapre2	0.179317608572457	-1.32888085552913	0.75	0.889	1
mt-Tp	0.179598845567009	-0.85982234195174	0.75	0.778	1
Alkbh8	0.179760596360438	1.41093310094611	0.75	0.333	1
Cers2	0.179816228349815	1.19490735799965	1	0.889	1
Eral1	0.179832492394603	-0.397759507847008	0.5	0.333	1
Adora2b	0.180044449001565	-1.88371296215976	0.5	0.778	1
Snrpc	0.180094669920571	0.608046113834197	1	0.778	1
Cdk14	0.180265608486087	-1.4623432140572	0.25	0.333	1
Crlf3	0.180380753903994	-1.32040062514077	1	0.778	1
Nfix	0.18109381519944	-1.39775950784701	0.75	0.667	1
Pprc1	0.181265917617269	-1.29474326556113	1	0.778	1
Sap30	0.181503077240672	-0.535170077436872	1	1	1
Ncs1	0.181626455578585	-1.42911268449057	0.25	0.889	1
Elac2	0.181831568647147	-1.50910582363975	0.75	0.889	1
Fuom	0.181859868088629	-1.4623432140572	0.25	0.333	1
Rrp1b	0.18196564699304	-1.33812951357306	0.75	0.889	1
Nsmce3	0.182369402508444	-1.0554951125917	1	1	1
Tubgcp4	0.182396208390955	1.37503943134692	1	0.667	1
Map2k3	0.182500137768885	1.64446351246982	1	0.667	1
Pgpep1	0.182577307776526	0.335934952881242	0.5	0.444	1
Cluap1	0.18282525306391	1.4594316186373	0.5	0.333	1
Macrod2	0.182886878423634	1.25738784269265	0.75	0.222	1
Dad1	0.183064457906388	-0.555335092071616	1	1	1
Gm7741	0.18323463387129	-1.15200309344505	0.25	0.444	1
Rad51d	0.183351209413174	-1.28950661719499	1	0.778	1
Zbtb21	0.183381305046191	-0.909802191028422	0.75	0.889	1
C1d	0.183554613772332	-0.695773906846097	1	1	1
Qser1	0.183570719495935	-1.94110631094643	0.75	0.667	1
Acads	0.183617946707445	1.26303440583379	0.75	0.556	1
Tbc1d24	0.183691804325609	-1.58496250072116	0.5	0.556	1
Nfyc	0.183705304863988	0.983511877211431	1	0.667	1
Ncoa7	0.183706895329646	1.45654622759372	1	0.667	1
Fem1a	0.183710963494578	-1.43493705671655	0.5	0.667	1
Slc7a6os	0.183872818673991	1.14270353270729	1	0.778	1
Arpc4	0.183976333384012	-0.359694465435069	1	1	1
Arfgap2	0.184019487889204	2.0680453874231	0.5	0.333	1
1110032A03Rik	0.1840634099602	1.63558857379112	0.5	0.444	1
Gpat3	0.184389815697641	-1.4623432140572	0.25	0.333	1
Nudt18	0.184578466170641	-1.67807190511264	0.25	0.667	1
1110038B12Rik	0.184604996537268	-0.544514023707285	1	1	1
Ankrd12	0.184813633659662	1.69348695749933	0.5	0.556	1
Cmss1	0.184925089345103	-1.5462820325571	0.25	0.556	1
Mex3d	0.184989717819177	-1.4623432140572	0.25	0.333	1
Arfgef1	0.185097752862952	-1.07269522812184	1	1	1
Mrpl10	0.185290890538116	1.33498424771281	0.75	0.556	1
Uvrag	0.185774072320773	-1.52780542944079	0.25	1	1
Chp1	0.185913547785274	1.15698594573481	1	0.778	1
Inpp5b	0.186064537836078	1.51784830486262	1	0.556	1
Usp25	0.186113616017674	1.16992500144231	1	0.778	1
Pgm2l1	0.186207615104236	-1.4623432140572	0.25	0.333	1
Ly6a2	0.186234383094362	-2.64428359165635	0.5	0.444	1
Rpl38	0.186251264610086	-0.533093260800556	1	1	1
Vkorc1l1	0.186403477893951	1.75488750216347	0.75	0.444	1
Cdh1	0.186528010653721	-1.81713594285019	0.25	0.667	1
Ensa	0.186675201970469	0.861172295302683	1	1	1
Rapgef6	0.186846827026331	1.42670041680442	0.75	0.778	1
Agps	0.186882804816288	0.947532580105864	1	1	1
Spock1	0.187097304913754	-0.756074417113911	0.25	0.556	1
Cd81	0.187196762170013	-0.992988102644627	1	1	1
Ids	0.18752937934133	1.75488750216347	0.5	0.333	1
Snrpb	0.187668329481113	-0.415037499278844	1	1	1
Cox6a1	0.18772961506806	-0.472724849459494	1	1	1
Ptpn6	0.187762615172811	1.59943298352949	1	0.667	1
Trim35	0.188081294959877	1.61353165291793	1	0.556	1
Galk1	0.188108572314716	-0.694152510627234	1	1	1
Nbdy	0.188152486662184	1.36257007938471	0.75	0.333	1
Rab40c	0.188765618352634	-0.467504919172979	0.5	0.333	1
Pbx3	0.188767456598468	-0.467504919172979	0.25	0.444	1
Atp5h	0.188793103813428	-0.350907161859128	1	1	1
Pmaip1	0.18889606959276	-0.889856226883105	1	1	1
Ncoa4	0.188934392516294	1.16992500144231	0.75	0.556	1
Lrrk1	0.189043827550842	-0.624605880257708	1	1	1
Gm6142	0.1892013148864	-0.830074998557688	0.75	0.889	1
Gm15427	0.189288622572558	0.791413378188582	0.75	0.667	1
Gusb	0.189409317235117	0.49121600422796	1	1	1
Tor1aip2	0.189500252893805	0.913288366806669	1	0.889	1
2610001J05Rik	0.189510043932834	1.68449817427207	1	0.556	1
Ndufv1	0.190126480711569	-0.929610672108602	1	1	1
Kctd9	0.190157505837691	1.46690673919944	1	0.444	1
Gpr132	0.190199831526119	1.20839914925695	1	0.778	1
Ppp6c	0.190302254881753	1.406685713067	1	0.778	1
Rab24	0.190335857282375	-1.27938239992128	0.75	0.889	1
Smarca2	0.190414389073632	1.62449086490779	1	0.556	1
Rdh11	0.190516341640839	2.60455322907904	0.75	0.333	1
Lypla2	0.190531488220433	0.898622979624919	1	0.889	1
P2ry10b	0.190535103572017	-1.54279304647722	0.75	0.444	1
Cd47	0.190797915396428	0.349543399088469	1	1	1
Nop14	0.190864057455734	-1.04097178105631	1	0.889	1
Kat5	0.190989709013191	1.0496307677246	1	0.556	1
Zfp644	0.19102287484572	-0.749456538349403	1	1	1
Eif4a-ps4	0.19120450973033	-0.704544116473829	0.5	0.556	1
Gnptab	0.191225855043146	-1.0280143761696	1	0.889	1
Orc3	0.191251097194358	1.46437235990757	1	0.556	1
Tango6	0.191345138179391	-1.3536369546147	0.75	0.444	1
Srsf7	0.191398267334223	-0.464212346330624	1	1	1
G3bp2	0.191445896908703	0.741081702638438	1	1	1
Cables2	0.191528249768414	1.12313078996337	1	0.889	1
mt-Tf	0.191755092704141	0.639410284743533	0.75	0.222	1
Arfip1	0.191755092853565	0.639410284743533	0.75	0.222	1
Arhgap18	0.191764297777077	1.16992500144231	0.75	0.222	1
Gpbp1l1	0.191767038435091	0.381429106636024	0.75	0.556	1
Zbtb22	0.192043593995603	1.71049338280502	0.75	0.222	1
Plekhg2	0.192129080351094	1.52606881166759	0.75	0.444	1
Smg1	0.192206928378204	-0.606880857255685	1	1	1
H2-M2	0.192444329912242	-3.18491771591779	0.5	0.333	1
Chmp3	0.192542381229488	-0.705655163922571	1	1	1
Tbc1d4	0.192833854403637	1.47477958297073	1	0.667	1
Dynll1	0.192841966908624	0.579271388643301	1	1	1
Papola	0.19292693852685	-0.527805429440794	1	1	1
Rnf216	0.192936154764413	1.34826224270082	1	0.778	1
Kpna3	0.193081655284795	0.718361626138354	1	1	1
2610002M06Rik	0.193136584634094	-1.83007499855769	0.5	0.556	1
Rpa3	0.193323817016918	1.24392558288609	1	0.222	1
Zc3h8	0.193446950266823	1.75488750216347	1	0.222	1
Swap70	0.193616872704826	-1.06683571018237	1	0.889	1
Ipo9	0.193723157842804	1.13430109171159	1	0.778	1
Srsf1	0.193804807499305	0.439421657905803	1	1	1
Drap1	0.193874270972502	-0.680931559251878	1	1	1
Scmh1	0.19407910468326	-0.521952703195355	0.5	0.444	1
Ythdf1	0.19415751531291	-1.08880926695786	0.75	0.889	1
Prex1	0.194173681381151	-0.53051471669878	1	1	1
Tmem80	0.194412211446101	-1.61143471208235	0.25	0.556	1
Gm14023	0.194748505368611	-1.75064053106328	0.25	0.444	1
Tmx3	0.194806620832076	1.11793036380405	1	0.778	1
Ppp4r3a	0.194940807023757	-0.661198086548241	1	1	1
Met	0.194984745361076	1.65535182861255	0.75	0.333	1
Plin2	0.195048982826758	1.98550043030489	0.5	0.444	1
Sinhcaf	0.195101387289602	0.977279923499916	1	0.444	1
Ppfia1	0.195222351046516	-1.41503749927884	0.75	0.778	1
Tarm1	0.195252014464175	1.006265514238	1	1	1
Rftn1	0.195321136432954	1.07937324373469	1	0.889	1
Pdk1	0.195366308062059	0.4016330730822	1	1	1
Nsun5	0.195761596009465	1.47477958297073	0.5	0.333	1
Fanca	0.196153242736712	-1.9240511467667	0.25	0.667	1
Coa3	0.196172664941256	-0.734048110783911	1	1	1
Gm13349	0.196221313604353	-1.15200309344505	0.25	0.778	1
Gps1	0.196427471375966	0.649092838140872	1	1	1
Dhrs7	0.196744231544139	-1.53051471669878	0.5	0.778	1
AC132444.6	0.196950281486613	-0.678071905112638	0.25	0.556	1
Snrpb2	0.196979925092405	-0.7743655659714	1	0.889	1
mt-Nd2	0.196981733079104	-0.450551785891782	1	1	1
Tagln2	0.197008257276234	0.427260119760119	1	1	1
Etfb	0.197063866877621	-0.811927651847429	1	0.889	1
Ikbkg	0.197257554608092	1.44878437443779	1	0.667	1
Sec61a1	0.197264940406935	-0.712111661203398	1	1	1
AU020206	0.1973031364115	-0.663210724217682	1	1	1
Bax	0.197570627377934	-0.405387329245125	1	1	1
S100a13	0.197837490305793	1.09192248944104	1	0.778	1
Etfdh	0.19819837289274	1.69348695749933	0.75	0.444	1
Rab35	0.198316683133787	0.265785016849828	0.5	0.667	1
Cul1	0.19838755630973	0.816288046827612	1	1	1
Dbf4	0.198410179932423	-1.56704059272389	0.5	0.333	1
Plp2	0.198632457213873	0.608809242675524	1	1	1
Eps15	0.198654580219611	1.12850507406233	1	0.889	1
Atp6v1d	0.198847044062819	1.27684020535882	0.75	0.778	1
Chka	0.199131851995434	0.927354698168235	1	0.889	1
Zbtb44	0.199136314134343	1.16992500144231	1	0.556	1
Tbc1d13	0.199163255168518	-1.47393118833241	0.75	0.778	1
Repin1	0.199195769471368	1.66177809777199	0.75	0.444	1
Eif4g3	0.199594834340881	-1.14477152421397	1	1	1
Ubqln4	0.199797497366972	1.23405533886203	1	0.778	1
Arpp19	0.199822334965459	0.500646214787681	1	1	1
Ncapd2	0.200004617470994	1.97727992349992	0.75	0.333	1
Arntl	0.200142300083227	-2.07800251200127	0.25	0.556	1
Iqgap1	0.200189900577868	0.4982916567683	1	1	1
Gm17066	0.200485442810881	-0.869603362744325	0.75	0.667	1
Cyth1	0.200721101634623	1.2276404992986	1	0.778	1
Taf15	0.201179941158308	-1.26303440583379	0.25	0.333	1
Eif2ak1	0.201494574891631	-1.83007499855769	0.5	0.556	1
Gadd45b	0.201580707821061	0.826410044346804	1	0.889	1
Smpdl3b	0.202022396837361	1.62813035987753	1	0.556	1
Vps16	0.202042117261367	1.37155886261196	1	0.889	1
Gtpbp4	0.202252110836333	0.443820399907874	1	1	1
Atp6ap1	0.20239050573157	0.694700496088379	1	1	1
Aqp9	0.202419522231132	1.7975539669662	1	0.667	1
Atr	0.202578020914143	1.40439025507934	1	0.667	1
Frg1	0.202601770010444	-0.822212880784717	1	0.889	1
Mrps9	0.202651953290078	-1.41503749927884	1	0.667	1
Nfe2l2	0.202655797280649	-0.617666665793862	1	1	1
Tgds	0.202709768435128	-1.24511249783653	0.25	0.444	1
Pgs1	0.203243093732063	-0.580846392248924	1	1	1
Cct5	0.203551751010279	-0.517870507446557	1	1	1
Ccnl2	0.203714294357442	0.677811279144827	1	1	1
Gm43212	0.203777112333862	-1.9694780552231	0.75	0.778	1
Wdr26	0.203822509361635	0.928916901938518	1	0.889	1
Emg1	0.203845946901542	-0.733586915711236	1	1	1
Mafb	0.203958687870252	1.6983039737971	1	0.444	1
Ubr4	0.204140559848245	-0.902224784313523	1	1	1
Gm14840	0.204155529576609	-0.756074417113911	1	0.778	1
Xab2	0.204305633556668	0.329403215449509	0.5	0.667	1
Agfg1	0.204352779732364	0.938254766517853	1	0.889	1
Cep63	0.204500886264448	-1.4895844526439	0.25	0.889	1
Mpp7	0.204573576914974	-0.326032493220099	1	0.556	1
Mir142hg	0.20468631997508	-1.0351894284623	1	0.889	1
Clcn5	0.20480498419369	1.61192954832143	0.75	0.556	1
Dstn	0.20498511771664	-0.89235927681203	1	1	1
Xpnpep1	0.205205956195463	1.47285213439962	1	0.667	1
Acss2	0.205278925489994	-1.55799545312089	0.5	0.778	1
Gid8	0.205496629402143	1.12685627955043	0.75	0.889	1
Srp54a	0.205568679461985	-0.967578522307623	0.25	0.444	1
Coa6	0.205697770728325	1.44001416481006	1	0.444	1
Stk11	0.205874161651174	1.12810482574768	1	0.889	1
Prpf38a	0.20622539153571	0.303191532305776	0.75	0.778	1
Rida	0.206397070299681	0.401250547548768	0.5	0.333	1
Tcerg1	0.206460471569678	-0.915466489788332	1	1	1
Nup98	0.206719709257081	0.533160070486589	1	1	1
Nsun4	0.206794129623269	-1.90689059560852	0.25	0.667	1
Rars2	0.207254910376465	-0.939699489732186	1	0.889	1
Svil	0.207279039588695	-1.08005325156604	1	0.889	1
Rela	0.207484754988398	-0.770465509419533	1	1	1
Hmgb2	0.207887648550729	-1.12130629622213	1	0.778	1
Snx25	0.208324496684529	1.54543413653452	0.75	0.444	1
Kdm6b	0.208366936900391	0.964455883142333	1	0.889	1
Ppdpf	0.208459039180786	1.48186900775705	1	0.333	1
Sys1	0.208691103543951	1.07152129738132	1	0.778	1
Amacr	0.208763674927517	-2.07800251200127	0.25	0.333	1
Rplp1	0.208783428988111	-0.372041711865577	1	1	1
Atxn7l3	0.208958791330687	-1.62208195628186	0.5	0.778	1
Macrod1	0.20902163076688	0.447458976971221	0.5	0.444	1
Snrpe	0.209072957536387	-0.340370699840827	1	1	1
Pald1	0.209217589828146	-1.26303440583379	0.25	0.333	1
Rpn2	0.209239015935667	-0.690979388892027	1	1	1
Sidt2	0.209239295068392	0.807948745914882	1	1	1
Tra2b	0.209631234311511	-0.531918799574463	1	1	1
Mcat	0.209704475384457	-0.342524999494476	0.25	0.556	1
Pole2	0.209721288101715	1.515060487491	0.75	0.444	1
Nfs1	0.209935730584571	-0.815277996629607	1	0.889	1
Cyth4	0.210047137956275	1.8118774807483	1	0.444	1
Slc22a5	0.21028438744582	1.56585367777345	0.5	0.333	1
Tnfaip8	0.210323952842489	-0.374736134554273	1	1	1
Ciao2a	0.210847359617122	0.513879402659674	1	1	1
Cep192	0.210978282585337	0.895302621333307	1	0.778	1
Amn1	0.210990085423492	1.78883483408681	1	0.222	1
Frrs1	0.211017148849391	1.01380579952503	1	0.889	1
Pdcl	0.211370092270345	1.55896729218821	0.75	0.556	1
Elovl1	0.211555240181415	-0.633777526155958	1	1	1
Arhgef11	0.211725183943412	1.38404980679516	0.75	0.333	1
Osbpl11	0.211839730930954	-1.4623432140572	0.5	0.556	1
Tbca	0.212217572875958	-0.60407132366886	1	1	1
Bag2	0.212249109614256	-0.847311703482992	1	0.889	1
Kmt5b	0.212429696384133	1.54843662469604	1	0.556	1
Arnt	0.212868678506205	1.09397614820901	1	0.667	1
Dst	0.212894144546677	1.62935662007961	1	0.444	1
Ubash3b	0.212965143991411	-1.73696559416621	0.5	0.667	1
Znrf2	0.213084336778412	-1.34577483684173	0.75	0.778	1
Trf	0.213140485015796	0.960356620463448	1	0.889	1
Nectin2	0.213170822699294	1.48639866623757	1	0.444	1
Casp9	0.213259915912184	-1.19930880822341	0.5	0.778	1
Arpc1a	0.213531580510264	-0.983204757457022	1	1	1
Elavl1	0.213678689080084	0.673587400061621	1	1	1
Strip1	0.213751508548904	1.99774402605963	0.5	0.556	1
Zfp748	0.213976625874728	-1.3661278987979	0.25	0.333	1
Cast	0.214025783582924	-1.16710998583526	1	0.889	1
S1pr3	0.214084864414908	-1.97055622210752	0.25	0.778	1
Stmn1	0.214289363881729	-1.13263776857812	1	0.667	1
Gsdmd	0.214328769419232	-1.49173025627333	0.5	1	1
Fam174a	0.214413334014984	1.04439411935845	1	0.889	1
Paxbp1	0.214538979113045	0.729352410056331	1	1	1
Edc3	0.214673487446201	-1.54279304647722	0.5	0.556	1
Srfbp1	0.214803852872001	-1.50467471176352	0.25	0.778	1
Asb6	0.215003266187331	-0.415037499278844	0.5	0.333	1
Gins1	0.215290949259113	-1.20858662181142	0.25	0.333	1
Wdcp	0.215294347780429	2.02407413497886	0.75	0.222	1
Slc38a10	0.215433607859212	1.21056698593966	1	0.889	1
Pik3cg	0.21558098830198	1.5190745650647	1	0.667	1
Pfdn6	0.215753035613934	0.84799690655495	1	1	1
Usb1	0.215847770749113	1.2134266400789	1	0.778	1
Mrps10	0.216049994844063	-1.12285674778553	1	0.778	1
Jund	0.216085696107332	-1.14438990933518	0.75	0.889	1
Coq8b	0.216195686407378	0.800691191776593	0.75	0.667	1
Zdhhc18	0.216360831269941	-0.907036980372571	1	0.889	1
Rpl35a	0.216539606449783	0.271422191326513	1	1	1
Kidins220	0.216592192010308	1.54843662469604	1	0.556	1
Wdfy4	0.216646273235172	1.24031432933371	0.75	0.333	1
Akr1a1	0.217250721912835	0.331752666920334	1	1	1
Esd	0.217589814028406	0.306246472655093	1	1	1
Cln6	0.217867521124116	0.970155489066535	1	0.889	1
Bub1b	0.217872554017024	-0.482151695137381	0.25	0.333	1
Nek8	0.217876887979857	-0.482151695137381	0.25	0.333	1
Hsph1	0.218244361546472	-0.5376567859428	1	1	1
Cnp	0.218255188759239	1.37637587890974	0.75	0.444	1
Wnk1	0.218275310958319	0.938451857500454	1	1	1
Nudc	0.218330133738227	-0.646363045385299	1	1	1
Gigyf2	0.218358792013964	-1.05433983422691	1	0.889	1
Orai2	0.218370092034998	1.13515958328164	1	0.556	1
Pdcd4	0.218472067736983	1.22145530208239	1	0.667	1
Dazap2	0.218600653274362	-0.467365656173606	1	1	1
Max	0.218640195597462	1.00642626915943	0.75	0.778	1
Rpp30	0.218719712417926	1.42146376843828	0.75	0.556	1
Abcf2	0.218818863211904	-0.732587153655632	1	1	1
Tkfc	0.218832461856622	1.69348695749933	1	0.222	1
Med11	0.219007386407242	1.25334100962995	1	0.667	1
Selenon	0.219119138658649	1.43295940727611	1	0.444	1
Gm12183	0.219208667358974	-0.830074998557688	0.25	0.444	1
Tmx1	0.219306475599905	-0.890486515253509	1	1	1
Taf1a	0.219727893598229	0.362570079384708	0.5	0.333	1
Flii	0.2197516918432	1.59406470782841	1	0.556	1
2310001H17Rik	0.219843668065212	0.46948528330122	0.5	0.333	1
Raly	0.219882515535585	-1.04378169202791	1	0.889	1
Actr1b	0.219907702682246	-0.558401674450022	1	1	1
Bola1	0.220077831978951	-1.25509658640915	0.75	0.778	1
Usp38	0.220263619937494	1.63289697778486	0.75	0.444	1
Krit1	0.220291319781862	1.25846167604397	0.75	0.778	1
Klhl42	0.22042932309273	-1.70454411647383	0.5	0.444	1
Sema6d	0.220526067963278	2.16992500144231	0.75	0.444	1
Tmem123	0.220656312702506	0.827973538384297	1	1	1
Prrc2c	0.220739687012001	-0.412111139166185	1	1	1
Anapc16	0.220872031200092	0.977279923499916	1	0.889	1
Commd6	0.220948081582615	0.629356620079609	1	0.889	1
Rhoq	0.221711139630677	1.48740719129848	1	0.556	1
Megf9	0.221733616432945	-1.72623918757315	0.5	0.444	1
Klk1b1	0.22232071883051	2.13355261177735	0.5	0.778	1
Sacm1l	0.222322787395568	-1.26303440583379	0.25	0.333	1
Ceacam1	0.222419122645873	1.31431491077749	0.25	0.556	1
Anxa3	0.222440184777297	1.32847094075413	1	0.889	1
Rptor	0.222585919585846	0.843424176765126	1	0.778	1
Ube2h	0.222623275508299	1.16992500144231	0.5	0.556	1
Phc3	0.222700947826598	-1.21473884879301	0.5	0.556	1
Rad17	0.222823189781301	-1.22239242133645	0.5	0.556	1
Junb	0.222976200601071	0.512744124619389	1	1	1
Gkap1	0.223144120548302	-1.15200309344505	0.25	0.333	1
Elmo1	0.223198516361766	-1.22030910683596	0.75	0.889	1
Acp1	0.223363229467013	0.727406765741362	1	0.889	1
Pla2g7	0.223920081135239	1.424242190175	1	0.778	1
Sugp1	0.22395559010247	-1.66296501272243	0.5	0.444	1
Pus1	0.223984907407848	-0.963341529421152	1	0.778	1
Ppif	0.224098978281511	-1.06454025219471	0.75	0.778	1
Nde1	0.224099792903147	1.25690830303695	1	0.778	1
Lacc1	0.224135547836831	1.49797919912652	1	0.444	1
Nrg1	0.224335623274264	-0.852442811586142	1	1	1
Pkd2	0.224507626657951	1.75488750216347	0.75	0.222	1
Rrm2	0.224797904295315	-3.15200309344505	0.25	0.333	1
Spg7	0.224891505889426	-1.5230972451363	0.25	0.778	1
Rbm19	0.224920749729998	-1.44150971064004	0.25	0.889	1
Cnot4	0.225221968284011	-1.22968245726693	1	0.889	1
Mtarc2	0.225585549538233	-1.12646800133791	0.75	0.889	1
Dnajc10	0.225681332491153	-0.855775508889037	1	1	1
Rabepk	0.225750552062465	1.45003292063505	1	0.444	1
C920006O11Rik	0.225752595802523	1.62935662007961	0.75	0.111	1
Ints14	0.226168379441298	-1.05955684468045	1	0.778	1
Dpy30	0.226258033336051	-0.683526335204745	1	1	1
Senp3	0.226337480584256	-0.9803176341383	0.75	1	1
Nfkbiz	0.226527395494266	1.54432051622381	1	0.333	1
Socs2	0.22674248679821	0.706400628171132	1	1	1
Armc10	0.226799109882512	0.334984247712808	0.5	0.444	1
